id	effectiveTime	active	moduleId	definitionStatusId
26352009	20220731	1	999991001000101	900000000000074008
26373009	20220731	1	999991001000101	900000000000073002
26389007	20220731	1	999991001000101	900000000000073002
26390003	20220731	1	999991001000101	900000000000073002
26396009	20220731	1	999991001000101	900000000000074008
26416006	20220731	1	999991001000101	900000000000073002
26436007	20220731	1	999991001000101	900000000000074008
26442006	20220731	1	999991001000101	900000000000073002
26460006	20220731	1	999991001000101	900000000000073002
26476002	20220731	1	999991001000101	900000000000073002
26538006	20220731	1	999991001000101	900000000000073002
26544005	20220731	1	999991001000101	900000000000074008
26552008	20220731	1	999991001000101	900000000000074008
26614003	20220731	1	999991001000101	900000000000073002
26629001	20220731	1	999991001000101	900000000000074008
26630006	20220731	1	999991001000101	900000000000074008
26636000	20220731	1	999991001000101	900000000000074008
26649005	20220731	1	999991001000101	900000000000073002
26660001	20220731	1	999991001000101	900000000000073002
26665006	20220731	1	999991001000101	900000000000074008
26681001	20220731	1	999991001000101	900000000000073002
26682008	20220731	1	999991001000101	900000000000074008
26696002	20220731	1	999991001000101	900000000000074008
26715006	20220731	1	999991001000101	900000000000074008
26733000	20220731	1	999991001000101	900000000000074008
26758005	20220731	1	999991001000101	900000000000073002
26764003	20220731	1	999991001000101	900000000000074008
26775004	20220731	1	999991001000101	900000000000074008
26786002	20220731	1	999991001000101	900000000000073002
26843008	20220731	1	999991001000101	900000000000073002
26864007	20220731	1	999991001000101	900000000000074008
26889001	20220731	1	999991001000101	900000000000073002
26893007	20220731	1	999991001000101	900000000000074008
26929004	20220731	1	999991001000101	900000000000074008
26947005	20220731	1	999991001000101	900000000000073002
26958001	20220731	1	999991001000101	900000000000074008
26967001	20220731	1	999991001000101	900000000000074008
26996000	20220731	1	999991001000101	900000000000074008
27033000	20220731	1	999991001000101	900000000000074008
27034006	20220731	1	999991001000101	900000000000074008
27058005	20220731	1	999991001000101	900000000000074008
27059002	20220731	1	999991001000101	900000000000073002
27065002	20220731	1	999991001000101	900000000000074008
27090000	20220731	1	999991001000101	900000000000074008
27119002	20220731	1	999991001000101	900000000000074008
27142009	20220731	1	999991001000101	900000000000074008
27151001	20220731	1	999991001000101	900000000000074008
27179007	20220731	1	999991001000101	900000000000074008
27194006	20220731	1	999991001000101	900000000000073002
27214003	20220731	1	999991001000101	900000000000073002
27266007	20220731	1	999991001000101	900000000000074008
27268008	20220731	1	999991001000101	900000000000074008
27281001	20220731	1	999991001000101	900000000000073002
27317008	20220731	1	999991001000101	900000000000074008
27334000	20220731	1	999991001000101	900000000000074008
27342004	20220731	1	999991001000101	900000000000074008
27355003	20220731	1	999991001000101	900000000000074008
27365009	20220731	1	999991001000101	900000000000074008
27367001	20220731	1	999991001000101	900000000000074008
27398004	20220731	1	999991001000101	900000000000074008
27405005	20220731	1	999991001000101	900000000000074008
27431007	20220731	1	999991001000101	900000000000073002
27480002	20220731	1	999991001000101	900000000000073002
27496004	20220731	1	999991001000101	900000000000074008
27503000	20220731	1	999991001000101	900000000000074008
27515001	20220731	1	999991001000101	900000000000074008
27550009	20220731	1	999991001000101	900000000000073002
27551008	20220731	1	999991001000101	900000000000074008
27561001	20220731	1	999991001000101	900000000000073002
27606000	20220731	1	999991001000101	900000000000074008
27612005	20220731	1	999991001000101	900000000000074008
27624003	20220731	1	999991001000101	900000000000073002
27625002	20220731	1	999991001000101	900000000000074008
27717006	20220731	1	999991001000101	900000000000073002
27727000	20220731	1	999991001000101	900000000000074008
27741009	20220731	1	999991001000101	900000000000073002
27807007	20220731	1	999991001000101	900000000000074008
27824001	20220731	1	999991001000101	900000000000074008
27832009	20220731	1	999991001000101	900000000000074008
27836007	20220731	1	999991001000101	900000000000073002
27841004	20220731	1	999991001000101	900000000000074008
27842006	20220731	1	999991001000101	900000000000074008
27865001	20220731	1	999991001000101	900000000000073002
27876002	20220731	1	999991001000101	900000000000074008
27881006	20220731	1	999991001000101	900000000000074008
27885002	20220731	1	999991001000101	900000000000074008
27897001	20220731	1	999991001000101	900000000000074008
27915009	20220731	1	999991001000101	900000000000074008
27916005	20220731	1	999991001000101	900000000000073002
27925004	20220731	1	999991001000101	900000000000074008
27942005	20220731	1	999991001000101	900000000000074008
27947004	20220731	1	999991001000101	900000000000074008
27988004	20220731	1	999991001000101	900000000000074008
28012007	20220731	1	999991001000101	900000000000073002
28035005	20220731	1	999991001000101	900000000000074008
28078000	20220731	1	999991001000101	900000000000074008
28079008	20220731	1	999991001000101	900000000000074008
28087009	20220731	1	999991001000101	900000000000074008
28109006	20220731	1	999991001000101	900000000000074008
28112009	20220731	1	999991001000101	900000000000074008
28119000	20220731	1	999991001000101	900000000000073002
28154007	20220731	1	999991001000101	900000000000074008
28188001	20220731	1	999991001000101	900000000000073002
28189009	20220731	1	999991001000101	900000000000074008
28205006	20220731	1	999991001000101	900000000000074008
28230009	20220731	1	999991001000101	900000000000074008
28231008	20220731	1	999991001000101	900000000000074008
28263002	20220731	1	999991001000101	900000000000074008
28271003	20220731	1	999991001000101	900000000000074008
28273000	20220731	1	999991001000101	900000000000074008
28277004	20220731	1	999991001000101	900000000000074008
28293008	20220731	1	999991001000101	900000000000074008
28332004	20220731	1	999991001000101	900000000000073002
28335002	20220731	1	999991001000101	900000000000074008
28347008	20220731	1	999991001000101	900000000000074008
28349006	20220731	1	999991001000101	900000000000074008
28375005	20220731	1	999991001000101	900000000000074008
28382009	20220731	1	999991001000101	900000000000074008
28391008	20220731	1	999991001000101	900000000000073002
28394000	20220731	1	999991001000101	900000000000074008
28421003	20220731	1	999991001000101	900000000000074008
28432003	20220731	1	999991001000101	900000000000073002
28442001	20220731	1	999991001000101	900000000000073002
28475009	20220731	1	999991001000101	900000000000074008
28499009	20220731	1	999991001000101	900000000000074008
28510009	20220731	1	999991001000101	900000000000073002
28530008	20220731	1	999991001000101	900000000000074008
28550007	20220731	1	999991001000101	900000000000073002
28590005	20220731	1	999991001000101	900000000000073002
28600009	20220731	1	999991001000101	900000000000074008
28625000	20220731	1	999991001000101	900000000000074008
28626004	20220731	1	999991001000101	900000000000073002
28637003	20220731	1	999991001000101	900000000000073002
28647000	20220731	1	999991001000101	900000000000074008
28651003	20220731	1	999991001000101	900000000000074008
28661005	20220731	1	999991001000101	900000000000074008
28662003	20220731	1	999991001000101	900000000000074008
28663008	20220731	1	999991001000101	900000000000074008
28670008	20220731	1	999991001000101	900000000000073002
28701003	20220731	1	999991001000101	900000000000074008
28715001	20220731	1	999991001000101	900000000000074008
28726007	20220731	1	999991001000101	900000000000074008
28727003	20220731	1	999991001000101	900000000000074008
28732002	20220731	1	999991001000101	900000000000074008
28743005	20220731	1	999991001000101	900000000000074008
28758002	20220731	1	999991001000101	900000000000074008
28768007	20220731	1	999991001000101	900000000000073002
28769004	20220731	1	999991001000101	900000000000073002
28835009	20220731	1	999991001000101	900000000000074008
28840001	20220731	1	999991001000101	900000000000074008
28845006	20220731	1	999991001000101	900000000000073002
28882002	20220731	1	999991001000101	900000000000074008
28884001	20220731	1	999991001000101	900000000000074008
28913000	20220731	1	999991001000101	900000000000073002
28926001	20220731	1	999991001000101	900000000000073002
28944009	20220731	1	999991001000101	900000000000073002
28950004	20220731	1	999991001000101	900000000000074008
28960008	20220731	1	999991001000101	900000000000074008
28978003	20220731	1	999991001000101	900000000000074008
28998008	20220731	1	999991001000101	900000000000073002
29003001	20220731	1	999991001000101	900000000000074008
29092000	20220731	1	999991001000101	900000000000074008
29111009	20220731	1	999991001000101	900000000000074008
29164008	20220731	1	999991001000101	900000000000074008
29185008	20220731	1	999991001000101	900000000000074008
29188005	20220731	1	999991001000101	900000000000074008
29260007	20220731	1	999991001000101	900000000000074008
29263009	20220731	1	999991001000101	900000000000074008
29268000	20220731	1	999991001000101	900000000000074008
29281007	20220731	1	999991001000101	900000000000074008
29303009	20220731	1	999991001000101	900000000000073002
29322000	20220731	1	999991001000101	900000000000073002
29327006	20220731	1	999991001000101	900000000000074008
29363006	20220731	1	999991001000101	900000000000074008
29384001	20220731	1	999991001000101	900000000000073002
29399001	20220731	1	999991001000101	900000000000074008
29426003	20220731	1	999991001000101	900000000000074008
29442005	20220731	1	999991001000101	900000000000074008
29445007	20220731	1	999991001000101	900000000000074008
29534007	20220731	1	999991001000101	900000000000074008
29544009	20220731	1	999991001000101	900000000000074008
29555009	20220731	1	999991001000101	900000000000073002
29567006	20220731	1	999991001000101	900000000000073002
29568001	20220731	1	999991001000101	900000000000074008
29596007	20220731	1	999991001000101	900000000000074008
29599000	20220731	1	999991001000101	900000000000074008
29608009	20220731	1	999991001000101	900000000000073002
29627003	20220731	1	999991001000101	900000000000074008
29672006	20220731	1	999991001000101	900000000000073002
29679002	20220731	1	999991001000101	900000000000074008
29680004	20220731	1	999991001000101	900000000000074008
29693009	20220731	1	999991001000101	900000000000074008
29696001	20220731	1	999991001000101	900000000000074008
29704000	20220731	1	999991001000101	900000000000074008
29707007	20220731	1	999991001000101	900000000000074008
29717002	20220731	1	999991001000101	900000000000074008
29724001	20220731	1	999991001000101	900000000000074008
29738008	20220731	1	999991001000101	900000000000073002
29749002	20220731	1	999991001000101	900000000000073002
29750002	20220731	1	999991001000101	900000000000074008
29753000	20220731	1	999991001000101	900000000000074008
29827000	20220731	1	999991001000101	900000000000073002
29836001	20220731	1	999991001000101	900000000000074008
29857009	20220731	1	999991001000101	900000000000073002
29862005	20220731	1	999991001000101	900000000000073002
29885006	20220731	1	999991001000101	900000000000073002
29943008	20220731	1	999991001000101	900000000000073002
29951006	20220731	1	999991001000101	900000000000073002
30020004	20220731	1	999991001000101	900000000000074008
30021000	20220731	1	999991001000101	900000000000074008
30037006	20220731	1	999991001000101	900000000000073002
30041005	20220731	1	999991001000101	900000000000073002
30058000	20220731	1	999991001000101	900000000000074008
30085007	20220731	1	999991001000101	900000000000073002
30098003	20220731	1	999991001000101	900000000000074008
30099006	20220731	1	999991001000101	900000000000074008
30128009	20220731	1	999991001000101	900000000000074008
30171000	20220731	1	999991001000101	900000000000073002
30188007	20220731	1	999991001000101	900000000000074008
30200007	20220731	1	999991001000101	900000000000073002
30213001	20220731	1	999991001000101	900000000000074008
30217000	20220731	1	999991001000101	900000000000074008
30233002	20220731	1	999991001000101	900000000000073002
30238006	20220731	1	999991001000101	900000000000074008
30242009	20220731	1	999991001000101	900000000000074008
30250000	20220731	1	999991001000101	900000000000073002
30281009	20220731	1	999991001000101	900000000000073002
30285000	20220731	1	999991001000101	900000000000074008
30288003	20220731	1	999991001000101	900000000000073002
30292005	20220731	1	999991001000101	900000000000074008
30315005	20220731	1	999991001000101	900000000000074008
30345008	20220731	1	999991001000101	900000000000074008
30425001	20220731	1	999991001000101	900000000000074008
30434006	20220731	1	999991001000101	900000000000074008
30456009	20220731	1	999991001000101	900000000000074008
30473006	20220731	1	999991001000101	900000000000073002
30477007	20220731	1	999991001000101	900000000000073002
30518006	20220731	1	999991001000101	900000000000074008
30542005	20220731	1	999991001000101	900000000000073002
30547004	20220731	1	999991001000101	900000000000074008
30549001	20220731	1	999991001000101	900000000000073002
30556007	20220731	1	999991001000101	900000000000073002
30567008	20220731	1	999991001000101	900000000000074008
30588004	20220731	1	999991001000101	900000000000073002
30605009	20220731	1	999991001000101	900000000000074008
30630007	20220731	1	999991001000101	900000000000073002
30654002	20220731	1	999991001000101	900000000000073002
30664006	20220731	1	999991001000101	900000000000074008
30675005	20220731	1	999991001000101	900000000000074008
30721006	20220731	1	999991001000101	900000000000074008
30731004	20220731	1	999991001000101	900000000000073002
30737000	20220731	1	999991001000101	900000000000074008
30746006	20220731	1	999991001000101	900000000000074008
30753002	20220731	1	999991001000101	900000000000074008
30769009	20220731	1	999991001000101	900000000000074008
30800001	20220731	1	999991001000101	900000000000073002
30802009	20220731	1	999991001000101	900000000000074008
30811009	20220731	1	999991001000101	900000000000073002
30812002	20220731	1	999991001000101	900000000000074008
30819006	20220731	1	999991001000101	900000000000074008
30833006	20220731	1	999991001000101	900000000000074008
30880003	20220731	1	999991001000101	900000000000074008
30904006	20220731	1	999991001000101	900000000000073002
30905007	20220731	1	999991001000101	900000000000073002
30911005	20220731	1	999991001000101	900000000000074008
30913008	20220731	1	999991001000101	900000000000074008
30917009	20220731	1	999991001000101	900000000000074008
30924005	20220731	1	999991001000101	900000000000074008
30935000	20220731	1	999991001000101	900000000000074008
30949009	20220731	1	999991001000101	900000000000074008
30956003	20220731	1	999991001000101	900000000000073002
30962008	20220731	1	999991001000101	900000000000074008
30974007	20220731	1	999991001000101	900000000000074008
30980004	20220731	1	999991001000101	900000000000074008
30994003	20220731	1	999991001000101	900000000000073002
31006001	20220731	1	999991001000101	900000000000074008
31031000	20220731	1	999991001000101	900000000000074008
31054009	20220731	1	999991001000101	900000000000073002
31069005	20220731	1	999991001000101	900000000000074008
31070006	20220731	1	999991001000101	900000000000073002
31085000	20220731	1	999991001000101	900000000000073002
31094006	20220731	1	999991001000101	900000000000074008
31097004	20220731	1	999991001000101	900000000000073002
31113003	20220731	1	999991001000101	900000000000074008
31115005	20220731	1	999991001000101	900000000000074008
31147000	20220731	1	999991001000101	900000000000074008
31167009	20220731	1	999991001000101	900000000000074008
31169007	20220731	1	999991001000101	900000000000074008
31177006	20220731	1	999991001000101	900000000000074008
31216003	20220731	1	999991001000101	900000000000074008
31258000	20220731	1	999991001000101	900000000000073002
31297008	20220731	1	999991001000101	900000000000074008
31301004	20220731	1	999991001000101	900000000000073002
31341008	20220731	1	999991001000101	900000000000073002
31347007	20220731	1	999991001000101	900000000000074008
31384009	20220731	1	999991001000101	900000000000074008
31387002	20220731	1	999991001000101	900000000000074008
31389004	20220731	1	999991001000101	900000000000074008
31398001	20220731	1	999991001000101	900000000000074008
31435000	20220731	1	999991001000101	900000000000074008
31438003	20220731	1	999991001000101	900000000000074008
31446002	20220731	1	999991001000101	900000000000074008
31487001	20220731	1	999991001000101	900000000000074008
31501000	20220731	1	999991001000101	900000000000073002
31515003	20220731	1	999991001000101	900000000000074008
31541009	20220731	1	999991001000101	900000000000073002
31551005	20220731	1	999991001000101	900000000000074008
31574009	20220731	1	999991001000101	900000000000074008
31611000	20220731	1	999991001000101	900000000000074008
31627007	20220731	1	999991001000101	900000000000074008
31636006	20220731	1	999991001000101	900000000000074008
31642005	20220731	1	999991001000101	900000000000073002
31653004	20220731	1	999991001000101	900000000000074008
31658008	20220731	1	999991001000101	900000000000074008
31675002	20220731	1	999991001000101	900000000000074008
31681005	20220731	1	999991001000101	900000000000074008
31693001	20220731	1	999991001000101	900000000000074008
31706007	20220731	1	999991001000101	900000000000074008
31709000	20220731	1	999991001000101	900000000000074008
31712002	20220731	1	999991001000101	900000000000073002
31722008	20220731	1	999991001000101	900000000000074008
31739005	20220731	1	999991001000101	900000000000074008
31763002	20220731	1	999991001000101	900000000000074008
31764008	20220731	1	999991001000101	900000000000074008
31773000	20220731	1	999991001000101	900000000000074008
31807009	20220731	1	999991001000101	900000000000074008
31822004	20220731	1	999991001000101	900000000000073002
31871009	20220731	1	999991001000101	900000000000074008
31875000	20220731	1	999991001000101	900000000000074008
31892009	20220731	1	999991001000101	900000000000073002
31908003	20220731	1	999991001000101	900000000000074008
31928004	20220731	1	999991001000101	900000000000073002
31932005	20220731	1	999991001000101	900000000000074008
31956009	20220731	1	999991001000101	900000000000073002
31975004	20220731	1	999991001000101	900000000000073002
31978002	20220731	1	999991001000101	900000000000073002
31980008	20220731	1	999991001000101	900000000000074008
31992008	20220731	1	999991001000101	900000000000074008
31996006	20220731	1	999991001000101	900000000000073002
32004001	20220731	1	999991001000101	900000000000074008
32022003	20220731	1	999991001000101	900000000000074008
32032005	20220731	1	999991001000101	900000000000074008
32153003	20220731	1	999991001000101	900000000000073002
32178004	20220731	1	999991001000101	900000000000074008
32230006	20220731	1	999991001000101	900000000000074008
32259006	20220731	1	999991001000101	900000000000074008
32307003	20220731	1	999991001000101	900000000000073002
32308008	20220731	1	999991001000101	900000000000074008
32346001	20220731	1	999991001000101	900000000000074008
32348000	20220731	1	999991001000101	900000000000073002
32375007	20220731	1	999991001000101	900000000000073002
32390006	20220731	1	999991001000101	900000000000074008
32398004	20220731	1	999991001000101	900000000000073002
32401001	20220731	1	999991001000101	900000000000074008
32402008	20220731	1	999991001000101	900000000000074008
32413006	20220731	1	999991001000101	900000000000073002
32416003	20220731	1	999991001000101	900000000000074008
32427001	20220731	1	999991001000101	900000000000074008
32452004	20220731	1	999991001000101	900000000000074008
32457005	20220731	1	999991001000101	900000000000074008
32477003	20220731	1	999991001000101	900000000000073002
32488009	20220731	1	999991001000101	900000000000074008
32519007	20220731	1	999991001000101	900000000000074008
32551008	20220731	1	999991001000101	900000000000074008
32595002	20220731	1	999991001000101	900000000000073002
32609007	20220731	1	999991001000101	900000000000074008
32610002	20220731	1	999991001000101	900000000000074008
32612005	20220731	1	999991001000101	900000000000074008
32622004	20220731	1	999991001000101	900000000000074008
32691002	20220731	1	999991001000101	900000000000074008
32693004	20220731	1	999991001000101	900000000000074008
32713005	20220731	1	999991001000101	900000000000074008
32750006	20220731	1	999991001000101	900000000000073002
32764006	20220731	1	999991001000101	900000000000074008
32798002	20220731	1	999991001000101	900000000000074008
32800009	20220731	1	999991001000101	900000000000074008
32805004	20220731	1	999991001000101	900000000000073002
32829006	20220731	1	999991001000101	900000000000074008
32849002	20220731	1	999991001000101	900000000000074008
32853000	20220731	1	999991001000101	900000000000074008
32858009	20220731	1	999991001000101	900000000000074008
32861005	20220731	1	999991001000101	900000000000074008
32895009	20220731	1	999991001000101	900000000000074008
32911000	20220731	1	999991001000101	900000000000074008
32913002	20220731	1	999991001000101	900000000000074008
32914008	20220731	1	999991001000101	900000000000074008
32916005	20220731	1	999991001000101	900000000000073002
32984002	20220731	1	999991001000101	900000000000074008
33008008	20220731	1	999991001000101	900000000000074008
33010005	20220731	1	999991001000101	900000000000074008
33036003	20220731	1	999991001000101	900000000000074008
33048000	20220731	1	999991001000101	900000000000074008
33080003	20220731	1	999991001000101	900000000000074008
33118001	20220731	1	999991001000101	900000000000073002
33129002	20220731	1	999991001000101	900000000000073002
33135002	20220731	1	999991001000101	900000000000073002
33149006	20220731	1	999991001000101	900000000000073002
33167004	20220731	1	999991001000101	900000000000073002
33168009	20220731	1	999991001000101	900000000000073002
33173003	20220731	1	999991001000101	900000000000073002
33192001	20220731	1	999991001000101	900000000000073002
33195004	20220731	1	999991001000101	900000000000074008
33209009	20220731	1	999991001000101	900000000000074008
33261009	20220731	1	999991001000101	900000000000073002
33262002	20220731	1	999991001000101	900000000000074008
33286000	20220731	1	999991001000101	900000000000074008
33308003	20220731	1	999991001000101	900000000000073002
33325001	20220731	1	999991001000101	900000000000074008
33334006	20220731	1	999991001000101	900000000000073002
33347001	20220731	1	999991001000101	900000000000074008
33377007	20220731	1	999991001000101	900000000000074008
33396006	20220731	1	999991001000101	900000000000074008
33413000	20220731	1	999991001000101	900000000000074008
33439002	20220731	1	999991001000101	900000000000073002
33440000	20220731	1	999991001000101	900000000000074008
33449004	20220731	1	999991001000101	900000000000074008
33463005	20220731	1	999991001000101	900000000000074008
33468001	20220731	1	999991001000101	900000000000074008
33496007	20220731	1	999991001000101	900000000000073002
33528003	20220731	1	999991001000101	900000000000073002
33547000	20220731	1	999991001000101	900000000000074008
33595009	20220731	1	999991001000101	900000000000073002
33603003	20220731	1	999991001000101	900000000000073002
33610009	20220731	1	999991001000101	900000000000074008
33629003	20220731	1	999991001000101	900000000000073002
33647009	20220731	1	999991001000101	900000000000073002
33659008	20220731	1	999991001000101	900000000000073002
33688009	20220731	1	999991001000101	900000000000074008
33696004	20220731	1	999991001000101	900000000000074008
33712006	20220731	1	999991001000101	900000000000074008
33737001	20220731	1	999991001000101	900000000000073002
33747003	20220731	1	999991001000101	900000000000073002
33839006	20220731	1	999991001000101	900000000000073002
33840008	20220731	1	999991001000101	900000000000074008
33851008	20220731	1	999991001000101	900000000000074008
33879002	20220731	1	999991001000101	900000000000073002
33910007	20220731	1	999991001000101	900000000000073002
33911006	20220731	1	999991001000101	900000000000074008
33927004	20220731	1	999991001000101	900000000000074008
33930006	20220731	1	999991001000101	900000000000074008
34000006	20220731	1	999991001000101	900000000000074008
34008004	20220731	1	999991001000101	900000000000074008
34014006	20220731	1	999991001000101	900000000000073002
34020007	20220731	1	999991001000101	900000000000073002
34043003	20220731	1	999991001000101	900000000000074008
34058006	20220731	1	999991001000101	900000000000074008
34063005	20220731	1	999991001000101	900000000000074008
34068001	20220731	1	999991001000101	900000000000073002
34095006	20220731	1	999991001000101	900000000000074008
34124000	20220731	1	999991001000101	900000000000073002
34139004	20220731	1	999991001000101	900000000000074008
34165000	20220731	1	999991001000101	900000000000073002
34187009	20220731	1	999991001000101	900000000000074008
34202007	20220731	1	999991001000101	900000000000074008
34212000	20220731	1	999991001000101	900000000000074008
34227000	20220731	1	999991001000101	900000000000073002
34238000	20220731	1	999991001000101	900000000000074008
34250006	20220731	1	999991001000101	900000000000074008
34263000	20220731	1	999991001000101	900000000000074008
34268009	20220731	1	999991001000101	900000000000073002
34305007	20220731	1	999991001000101	900000000000074008
34337008	20220731	1	999991001000101	900000000000074008
34348001	20220731	1	999991001000101	900000000000074008
34360000	20220731	1	999991001000101	900000000000074008
34361001	20220731	1	999991001000101	900000000000073002
34362008	20220731	1	999991001000101	900000000000074008
34363003	20220731	1	999991001000101	900000000000073002
34381000	20220731	1	999991001000101	900000000000074008
34402009	20220731	1	999991001000101	900000000000074008
34411009	20220731	1	999991001000101	900000000000074008
34436003	20220731	1	999991001000101	900000000000073002
34449008	20220731	1	999991001000101	900000000000074008
34486009	20220731	1	999991001000101	900000000000074008
34494002	20220731	1	999991001000101	900000000000074008
34508005	20220731	1	999991001000101	900000000000074008
34516001	20220731	1	999991001000101	900000000000074008
34528009	20220731	1	999991001000101	900000000000074008
34533008	20220731	1	999991001000101	900000000000074008
34536000	20220731	1	999991001000101	900000000000073002
34571000	20220731	1	999991001000101	900000000000074008
34580000	20220731	1	999991001000101	900000000000074008
34615008	20220731	1	999991001000101	900000000000074008
34630004	20220731	1	999991001000101	900000000000074008
34631000	20220731	1	999991001000101	900000000000073002
34649000	20220731	1	999991001000101	900000000000073002
34706006	20220731	1	999991001000101	900000000000074008
34707002	20220731	1	999991001000101	900000000000074008
34711008	20220731	1	999991001000101	900000000000073002
34713006	20220731	1	999991001000101	900000000000074008
34730008	20220731	1	999991001000101	900000000000073002
34742003	20220731	1	999991001000101	900000000000074008
34781003	20220731	1	999991001000101	900000000000074008
34789001	20220731	1	999991001000101	900000000000073002
34801009	20220731	1	999991001000101	900000000000074008
34807008	20220731	1	999991001000101	900000000000074008
34822003	20220731	1	999991001000101	900000000000074008
34836008	20220731	1	999991001000101	900000000000074008
34840004	20220731	1	999991001000101	900000000000073002
34842007	20220731	1	999991001000101	900000000000073002
34853001	20220731	1	999991001000101	900000000000073002
34862004	20220731	1	999991001000101	900000000000074008
34865002	20220731	1	999991001000101	900000000000074008
34872001	20220731	1	999991001000101	900000000000074008
34915005	20220731	1	999991001000101	900000000000074008
34922002	20220731	1	999991001000101	900000000000074008
34969007	20220731	1	999991001000101	900000000000073002
35001004	20220731	1	999991001000101	900000000000074008
35025007	20220731	1	999991001000101	900000000000074008
35029001	20220731	1	999991001000101	900000000000074008
35039007	20220731	1	999991001000101	900000000000074008
35046003	20220731	1	999991001000101	900000000000074008
35055000	20220731	1	999991001000101	900000000000074008
35065006	20220731	1	999991001000101	900000000000073002
35079003	20220731	1	999991001000101	900000000000074008
35105006	20220731	1	999991001000101	900000000000074008
35183001	20220731	1	999991001000101	900000000000074008
35188005	20220731	1	999991001000101	900000000000074008
35195001	20220731	1	999991001000101	900000000000073002
35222003	20220731	1	999991001000101	900000000000073002
35233000	20220731	1	999991001000101	900000000000074008
35240004	20220731	1	999991001000101	900000000000074008
35252006	20220731	1	999991001000101	900000000000074008
35253001	20220731	1	999991001000101	900000000000074008
35265002	20220731	1	999991001000101	900000000000073002
35298007	20220731	1	999991001000101	900000000000074008
35350000	20220731	1	999991001000101	900000000000074008
35359004	20220731	1	999991001000101	900000000000074008
35363006	20220731	1	999991001000101	900000000000074008
35408001	20220731	1	999991001000101	900000000000074008
35439004	20220731	1	999991001000101	900000000000074008
35455006	20220731	1	999991001000101	900000000000073002
35468003	20220731	1	999991001000101	900000000000074008
35481005	20220731	1	999991001000101	900000000000074008
35486000	20220731	1	999991001000101	900000000000073002
35489007	20220731	1	999991001000101	900000000000074008
35498005	20220731	1	999991001000101	900000000000073002
35532006	20220731	1	999991001000101	900000000000074008
35547002	20220731	1	999991001000101	900000000000073002
35566002	20220731	1	999991001000101	900000000000074008
35600002	20220731	1	999991001000101	900000000000073002
35601003	20220731	1	999991001000101	900000000000074008
35605007	20220731	1	999991001000101	900000000000074008
35607004	20220731	1	999991001000101	900000000000074008
35650009	20220731	1	999991001000101	900000000000074008
35678005	20220731	1	999991001000101	900000000000073002
35688006	20220731	1	999991001000101	900000000000073002
35742006	20220731	1	999991001000101	900000000000073002
35745008	20220731	1	999991001000101	900000000000074008
35764002	20220731	1	999991001000101	900000000000074008
35769007	20220731	1	999991001000101	900000000000074008
35792007	20220731	1	999991001000101	900000000000074008
35828005	20220731	1	999991001000101	900000000000074008
35868009	20220731	1	999991001000101	900000000000073002
35874009	20220731	1	999991001000101	900000000000074008
35885006	20220731	1	999991001000101	900000000000074008
35904009	20220731	1	999991001000101	900000000000074008
35908007	20220731	1	999991001000101	900000000000073002
35919005	20220731	1	999991001000101	900000000000074008
35923002	20220731	1	999991001000101	900000000000073002
35933005	20220731	1	999991001000101	900000000000074008
35963001	20220731	1	999991001000101	900000000000073002
35984006	20220731	1	999991001000101	900000000000073002
35999006	20220731	1	999991001000101	900000000000074008
36024000	20220731	1	999991001000101	900000000000074008
36046008	20220731	1	999991001000101	900000000000073002
36071006	20220731	1	999991001000101	900000000000073002
36083008	20220731	1	999991001000101	900000000000074008
36094007	20220731	1	999991001000101	900000000000074008
36115006	20220731	1	999991001000101	900000000000074008
36118008	20220731	1	999991001000101	900000000000073002
36124002	20220731	1	999991001000101	900000000000074008
36152006	20220731	1	999991001000101	900000000000074008
36171008	20220731	1	999991001000101	900000000000073002
36178002	20220731	1	999991001000101	900000000000074008
36179005	20220731	1	999991001000101	900000000000074008
36184004	20220731	1	999991001000101	900000000000073002
36191001	20220731	1	999991001000101	900000000000074008
36195005	20220731	1	999991001000101	900000000000074008
36202009	20220731	1	999991001000101	900000000000073002
36209000	20220731	1	999991001000101	900000000000074008
36213007	20220731	1	999991001000101	900000000000073002
36221001	20220731	1	999991001000101	900000000000074008
36222008	20220731	1	999991001000101	900000000000073002
36228007	20220731	1	999991001000101	900000000000073002
36241006	20220731	1	999991001000101	900000000000073002
36249008	20220731	1	999991001000101	900000000000074008
36348003	20220731	1	999991001000101	900000000000074008
36349006	20220731	1	999991001000101	900000000000074008
36354002	20220731	1	999991001000101	900000000000074008
36360002	20220731	1	999991001000101	900000000000074008
36390009	20220731	1	999991001000101	900000000000074008
36427004	20220731	1	999991001000101	900000000000073002
36440009	20220731	1	999991001000101	900000000000074008
36455000	20220731	1	999991001000101	900000000000074008
36474008	20220731	1	999991001000101	900000000000074008
36480000	20220731	1	999991001000101	900000000000074008
36485005	20220731	1	999991001000101	900000000000074008
36504009	20220731	1	999991001000101	900000000000074008
36514000	20220731	1	999991001000101	900000000000074008
36576007	20220731	1	999991001000101	900000000000073002
36582005	20220731	1	999991001000101	900000000000074008
36583000	20220731	1	999991001000101	900000000000074008
36639000	20220731	1	999991001000101	900000000000074008
36645008	20220731	1	999991001000101	900000000000074008
36689008	20220731	1	999991001000101	900000000000073002
36692007	20220731	1	999991001000101	900000000000074008
36700002	20220731	1	999991001000101	900000000000074008
