id	effectiveTime	active	moduleId	sourceId	value	relationshipGroup	typeId	characteristicTypeId	modifierId
141521000003022	20220731	1	999991001000101	1149560009	#4	1	1142138002	900000000000011006	900000000000451002
141691000003021	20220731	1	999991001000101	871876003	#3	0	1142139005	900000000000011006	900000000000451002
142321000003024	20220731	1	999991001000101	323285008	#1	0	1142139005	900000000000011006	900000000000451002
142371000003023	20220731	1	999991001000101	323285008	#4	1	1142135004	900000000000011006	900000000000451002
142381000003020	20220731	1	999991001000101	323285008	#1	1	1142136003	900000000000011006	900000000000451002
142461000003024	20220731	1	999991001000101	777973001	#1	0	1142139005	900000000000011006	900000000000451002
142491000003026	20220731	1	999991001000101	775575003	#1	0	1142139005	900000000000011006	900000000000451002
142741000003026	20220731	1	999991001000101	781988007	#1	0	1142139005	900000000000011006	900000000000451002
142791000003023	20220731	1	999991001000101	781988007	#1	1	1142137007	900000000000011006	900000000000451002
142801000003022	20220731	1	999991001000101	781988007	#666.667	1	1142138002	900000000000011006	900000000000451002
143061000003024	20220731	1	999991001000101	776863009	#1	0	1142139005	900000000000011006	900000000000451002
143621000003024	20220731	1	999991001000101	769292003	#1	0	1142139005	900000000000011006	900000000000451002
143671000003023	20220731	1	999991001000101	769292003	#1	1	1142137007	900000000000011006	900000000000451002
143681000003020	20220731	1	999991001000101	769292003	#13.6	1	1142138002	900000000000011006	900000000000451002
144021000003026	20220731	1	999991001000101	1148452003	#1	0	1142139005	900000000000011006	900000000000451002
144071000003027	20220731	1	999991001000101	1148452003	#250	1	1142135004	900000000000011006	900000000000451002
144081000003025	20220731	1	999991001000101	1148452003	#1	1	1142136003	900000000000011006	900000000000451002
144101000003023	20220731	1	999991001000101	777096004	#1	0	1142139005	900000000000011006	900000000000451002
144641000003027	20220731	1	999991001000101	374408003	#1	0	1142139005	900000000000011006	900000000000451002
144691000003024	20220731	1	999991001000101	374408003	#1	1	1142137007	900000000000011006	900000000000451002
144701000003024	20220731	1	999991001000101	374408003	#667	1	1142138002	900000000000011006	900000000000451002
144741000003022	20220731	1	999991001000101	1201984007	#1	0	1142139005	900000000000011006	900000000000451002
144791000003025	20220731	1	999991001000101	1201984007	#20	1	1142135004	900000000000011006	900000000000451002
144801000003026	20220731	1	999991001000101	1201984007	#1	1	1142136003	900000000000011006	900000000000451002
144981000003029	20220731	1	999991001000101	776877007	#1	0	1142139005	900000000000011006	900000000000451002
145031000003028	20220731	1	999991001000101	1193811004	#1	0	1142139005	900000000000011006	900000000000451002
145081000003029	20220731	1	999991001000101	1193811004	#60	1	1142135004	900000000000011006	900000000000451002
145091000003027	20220731	1	999991001000101	1193811004	#1	1	1142136003	900000000000011006	900000000000451002
145131000003029	20220731	1	999991001000101	324942003	#1	0	1142139005	900000000000011006	900000000000451002
145181000003025	20220731	1	999991001000101	324942003	#500	1	1142135004	900000000000011006	900000000000451002
145191000003028	20220731	1	999991001000101	324942003	#1	1	1142136003	900000000000011006	900000000000451002
146011000003025	20220731	1	999991001000101	776732000	#1	0	1142139005	900000000000011006	900000000000451002
146081000003024	20220731	1	999991001000101	781756006	#1	0	1142139005	900000000000011006	900000000000451002
146131000003024	20220731	1	999991001000101	781756006	#1	1	1142137007	900000000000011006	900000000000451002
146141000003028	20220731	1	999991001000101	781756006	#500	1	1142138002	900000000000011006	900000000000451002
146231000003029	20220731	1	999991001000101	321591001	#1	0	1142139005	900000000000011006	900000000000451002
146281000003025	20220731	1	999991001000101	321591001	#3	1	1142135004	900000000000011006	900000000000451002
146291000003028	20220731	1	999991001000101	321591001	#1	1	1142136003	900000000000011006	900000000000451002
146821000003027	20220731	1	999991001000101	775319000	#1	0	1142139005	900000000000011006	900000000000451002
146881000003026	20220731	1	999991001000101	782081001	#1	0	1142139005	900000000000011006	900000000000451002
146931000003021	20220731	1	999991001000101	782081001	#1	1	1142137007	900000000000011006	900000000000451002
146941000003025	20220731	1	999991001000101	782081001	#10	1	1142138002	900000000000011006	900000000000451002
147131000003021	20220731	1	999991001000101	784995004	#2	0	1142139005	900000000000011006	900000000000451002
147181000003020	20220731	1	999991001000101	784995004	#1	1	1142137007	900000000000011006	900000000000451002
147191000003022	20220731	1	999991001000101	784995004	#1.8	1	1142138002	900000000000011006	900000000000451002
147241000003022	20220731	1	999991001000101	784995004	#1	2	1142137007	900000000000011006	900000000000451002
147251000003020	20220731	1	999991001000101	784995004	#40	2	1142138002	900000000000011006	900000000000451002
147511000003024	20220731	1	999991001000101	317682002	#1	0	1142139005	900000000000011006	900000000000451002
147561000003021	20220731	1	999991001000101	317682002	#25	1	1142135004	900000000000011006	900000000000451002
147571000003027	20220731	1	999991001000101	317682002	#1	1	1142136003	900000000000011006	900000000000451002
148181000003024	20220731	1	999991001000101	775455009	#1	0	1142139005	900000000000011006	900000000000451002
148521000003025	20220731	1	999991001000101	784533000	#1	0	1142139005	900000000000011006	900000000000451002
148571000003026	20220731	1	999991001000101	784533000	#1	1	1142137007	900000000000011006	900000000000451002
148581000003029	20220731	1	999991001000101	784533000	#1250	1	1142138002	900000000000011006	900000000000451002
149271000003023	20220731	1	999991001000101	782100001	#1	0	1142139005	900000000000011006	900000000000451002
149321000003025	20220731	1	999991001000101	782100001	#1	1	1142137007	900000000000011006	900000000000451002
149331000003028	20220731	1	999991001000101	782100001	#600	1	1142138002	900000000000011006	900000000000451002
149661000003027	20220731	1	999991001000101	776089005	#1	0	1142139005	900000000000011006	900000000000451002
149811000003025	20220731	1	999991001000101	330284003	#1	0	1142139005	900000000000011006	900000000000451002
149861000003028	20220731	1	999991001000101	330284003	#1	1	1142137007	900000000000011006	900000000000451002
149871000003022	20220731	1	999991001000101	330284003	#30	1	1142138002	900000000000011006	900000000000451002
150131000003020	20220731	1	999991001000101	322496005	#1	0	1142139005	900000000000011006	900000000000451002
150181000003024	20220731	1	999991001000101	322496005	#2	1	1142135004	900000000000011006	900000000000451002
150191000003021	20220731	1	999991001000101	322496005	#1	1	1142136003	900000000000011006	900000000000451002
150391000003024	20220731	1	999991001000101	775916001	#1	0	1142139005	900000000000011006	900000000000451002
151351000003021	20220731	1	999991001000101	1201757000	#1	0	1142139005	900000000000011006	900000000000451002
151401000003028	20220731	1	999991001000101	1201757000	#25	1	1142135004	900000000000011006	900000000000451002
151411000003026	20220731	1	999991001000101	1201757000	#1	1	1142136003	900000000000011006	900000000000451002
151461000003029	20220731	1	999991001000101	374594007	#1	0	1142139005	900000000000011006	900000000000451002
151511000003027	20220731	1	999991001000101	374594007	#600	1	1142135004	900000000000011006	900000000000451002
151521000003020	20220731	1	999991001000101	374594007	#1	1	1142136003	900000000000011006	900000000000451002
151641000003027	20220731	1	999991001000101	325001005	#1	0	1142139005	900000000000011006	900000000000451002
151691000003024	20220731	1	999991001000101	325001005	#300	1	1142135004	900000000000011006	900000000000451002
151701000003024	20220731	1	999991001000101	325001005	#1	1	1142136003	900000000000011006	900000000000451002
151771000003029	20220731	1	999991001000101	376203007	#1	0	1142139005	900000000000011006	900000000000451002
151821000003022	20220731	1	999991001000101	376203007	#1	1	1142135004	900000000000011006	900000000000451002
151831000003024	20220731	1	999991001000101	376203007	#1	1	1142136003	900000000000011006	900000000000451002
151961000003020	20220731	1	999991001000101	413593005	#1	0	1142139005	900000000000011006	900000000000451002
152011000003027	20220731	1	999991001000101	413593005	#100	1	1142135004	900000000000011006	900000000000451002
152021000003020	20220731	1	999991001000101	413593005	#1	1	1142136003	900000000000011006	900000000000451002
152811000003022	20220731	1	999991001000101	1193892005	#1	0	1142139005	900000000000011006	900000000000451002
152861000003024	20220731	1	999991001000101	1193892005	#1	1	1142137007	900000000000011006	900000000000451002
152871000003025	20220731	1	999991001000101	1193892005	#20	1	1142138002	900000000000011006	900000000000451002
153671000003021	20220731	1	999991001000101	326755005	#1	0	1142139005	900000000000011006	900000000000451002
153721000003029	20220731	1	999991001000101	326755005	#1	1	1142135004	900000000000011006	900000000000451002
153731000003027	20220731	1	999991001000101	326755005	#1	1	1142136003	900000000000011006	900000000000451002
153891000003021	20220731	1	999991001000101	782101002	#1	0	1142139005	900000000000011006	900000000000451002
153941000003020	20220731	1	999991001000101	782101002	#1	1	1142137007	900000000000011006	900000000000451002
153951000003023	20220731	1	999991001000101	782101002	#400	1	1142138002	900000000000011006	900000000000451002
154011000003022	20220731	1	999991001000101	777739002	#1	0	1142139005	900000000000011006	900000000000451002
154091000003026	20220731	1	999991001000101	321366002	#1	0	1142139005	900000000000011006	900000000000451002
154141000003024	20220731	1	999991001000101	321366002	#25	1	1142135004	900000000000011006	900000000000451002
154151000003022	20220731	1	999991001000101	321366002	#1	1	1142136003	900000000000011006	900000000000451002
154361000003022	20220731	1	999991001000101	325278007	#1	0	1142139005	900000000000011006	900000000000451002
154411000003029	20220731	1	999991001000101	325278007	#500	1	1142135004	900000000000011006	900000000000451002
154421000003022	20220731	1	999991001000101	325278007	#1	1	1142136003	900000000000011006	900000000000451002
154681000003020	20220731	1	999991001000101	318884002	#2	0	1142139005	900000000000011006	900000000000451002
154731000003029	20220731	1	999991001000101	318884002	#10	1	1142135004	900000000000011006	900000000000451002
154741000003020	20220731	1	999991001000101	318884002	#1	1	1142136003	900000000000011006	900000000000451002
154791000003028	20220731	1	999991001000101	318884002	#12.5	2	1142135004	900000000000011006	900000000000451002
154801000003029	20220731	1	999991001000101	318884002	#1	2	1142136003	900000000000011006	900000000000451002
155411000003028	20220731	1	999991001000101	1204286004	#1	0	1142139005	900000000000011006	900000000000451002
156131000003022	20220731	1	999991001000101	1204341004	#1	0	1142139005	900000000000011006	900000000000451002
156181000003021	20220731	1	999991001000101	1204341004	#400	1	1142135004	900000000000011006	900000000000451002
156191000003023	20220731	1	999991001000101	1204341004	#1	1	1142136003	900000000000011006	900000000000451002
156591000003029	20220731	1	999991001000101	324920004	#1	0	1142139005	900000000000011006	900000000000451002
156641000003020	20220731	1	999991001000101	324920004	#300	1	1142135004	900000000000011006	900000000000451002
156651000003023	20220731	1	999991001000101	324920004	#1	1	1142136003	900000000000011006	900000000000451002
156851000003022	20220731	1	999991001000101	1197507001	#1	0	1142139005	900000000000011006	900000000000451002
156901000003026	20220731	1	999991001000101	1197507001	#500	1	1142135004	900000000000011006	900000000000451002
156911000003029	20220731	1	999991001000101	1197507001	#1	1	1142136003	900000000000011006	900000000000451002
157701000003025	20220731	1	999991001000101	1197374008	#1	0	1142139005	900000000000011006	900000000000451002
157751000003029	20220731	1	999991001000101	1197374008	#100	1	1142135004	900000000000011006	900000000000451002
157761000003026	20220731	1	999991001000101	1197374008	#1	1	1142136003	900000000000011006	900000000000451002
158751000003028	20220731	1	999991001000101	776387001	#1	0	1142139005	900000000000011006	900000000000451002
159001000003021	20220731	1	999991001000101	1197028001	#1	0	1142139005	900000000000011006	900000000000451002
159051000003022	20220731	1	999991001000101	1197028001	#1	1	1142137007	900000000000011006	900000000000451002
159061000003020	20220731	1	999991001000101	1197028001	#10	1	1142138002	900000000000011006	900000000000451002
159231000003024	20220731	1	999991001000101	324896003	#1	0	1142139005	900000000000011006	900000000000451002
159281000003023	20220731	1	999991001000101	324896003	#250	1	1142135004	900000000000011006	900000000000451002
159291000003020	20220731	1	999991001000101	324896003	#1	1	1142136003	900000000000011006	900000000000451002
159601000003029	20220731	1	999991001000101	774890003	#1	0	1142139005	900000000000011006	900000000000451002
159801000003025	20220731	1	999991001000101	374287008	#1	0	1142139005	900000000000011006	900000000000451002
159851000003029	20220731	1	999991001000101	374287008	#25	1	1142135004	900000000000011006	900000000000451002
159861000003026	20220731	1	999991001000101	374287008	#1	1	1142136003	900000000000011006	900000000000451002
161091000003022	20220731	1	999991001000101	784878006	#1	0	1142139005	900000000000011006	900000000000451002
161141000003029	20220731	1	999991001000101	784878006	#1	1	1142137007	900000000000011006	900000000000451002
161151000003026	20220731	1	999991001000101	784878006	#20	1	1142138002	900000000000011006	900000000000451002
161231000003025	20220731	1	999991001000101	786014000	#1	0	1142139005	900000000000011006	900000000000451002
161281000003026	20220731	1	999991001000101	786014000	#1	1	1142137007	900000000000011006	900000000000451002
161291000003029	20220731	1	999991001000101	786014000	#10	1	1142138002	900000000000011006	900000000000451002
161771000003021	20220731	1	999991001000101	1193894006	#1	0	1142139005	900000000000011006	900000000000451002
161821000003028	20220731	1	999991001000101	1193894006	#125	1	1142135004	900000000000011006	900000000000451002
161831000003026	20220731	1	999991001000101	1193894006	#1	1	1142136003	900000000000011006	900000000000451002
162251000003025	20220731	1	999991001000101	322236009	#1	0	1142139005	900000000000011006	900000000000451002
162301000003024	20220731	1	999991001000101	322236009	#500	1	1142135004	900000000000011006	900000000000451002
162311000003021	20220731	1	999991001000101	322236009	#1	1	1142136003	900000000000011006	900000000000451002
162381000003027	20220731	1	999991001000101	777672008	#1	0	1142139005	900000000000011006	900000000000451002
162531000003021	20220731	1	999991001000101	370166004	#1	0	1142139005	900000000000011006	900000000000451002
162581000003020	20220731	1	999991001000101	370166004	#325	1	1142135004	900000000000011006	900000000000451002
162591000003022	20220731	1	999991001000101	370166004	#1	1	1142136003	900000000000011006	900000000000451002
162631000003022	20220731	1	999991001000101	321592008	#1	0	1142139005	900000000000011006	900000000000451002
162681000003021	20220731	1	999991001000101	321592008	#4	1	1142135004	900000000000011006	900000000000451002
162691000003023	20220731	1	999991001000101	321592008	#1	1	1142136003	900000000000011006	900000000000451002
163411000003023	20220731	1	999991001000101	1197534003	#1	0	1142139005	900000000000011006	900000000000451002
163461000003020	20220731	1	999991001000101	1197534003	#500	1	1142135004	900000000000011006	900000000000451002
163471000003026	20220731	1	999991001000101	1197534003	#1	1	1142136003	900000000000011006	900000000000451002
163621000003028	20220731	1	999991001000101	775440000	#1	0	1142139005	900000000000011006	900000000000451002
163751000003029	20220731	1	999991001000101	1204338008	#1	0	1142139005	900000000000011006	900000000000451002
163801000003023	20220731	1	999991001000101	1204338008	#1	1	1142137007	900000000000011006	900000000000451002
163811000003020	20220731	1	999991001000101	1204338008	#74.6	1	1142138002	900000000000011006	900000000000451002
164031000003023	20220731	1	999991001000101	784645002	#1	0	1142139005	900000000000011006	900000000000451002
164081000003022	20220731	1	999991001000101	784645002	#1	1	1142137007	900000000000011006	900000000000451002
164091000003024	20220731	1	999991001000101	784645002	#1	1	1142138002	900000000000011006	900000000000451002
164781000003020	20220731	1	999991001000101	774811000	#1	0	1142139005	900000000000011006	900000000000451002
165111000003028	20220731	1	999991001000101	776239008	#2	0	1142139005	900000000000011006	900000000000451002
165441000003023	20220731	1	999991001000101	320000009	#1	0	1142139005	900000000000011006	900000000000451002
165491000003026	20220731	1	999991001000101	320000009	#40	1	1142135004	900000000000011006	900000000000451002
165501000003024	20220731	1	999991001000101	320000009	#1	1	1142136003	900000000000011006	900000000000451002
165901000003027	20220731	1	999991001000101	871887006	#5	0	1142139005	900000000000011006	900000000000451002
166031000003027	20220731	1	999991001000101	317307004	#1	0	1142139005	900000000000011006	900000000000451002
166081000003028	20220731	1	999991001000101	317307004	#40	1	1142135004	900000000000011006	900000000000451002
166091000003026	20220731	1	999991001000101	317307004	#1	1	1142136003	900000000000011006	900000000000451002
166911000003021	20220731	1	999991001000101	774654007	#1	0	1142139005	900000000000011006	900000000000451002
166941000003022	20220731	1	999991001000101	777881004	#1	0	1142139005	900000000000011006	900000000000451002
167351000003022	20220731	1	999991001000101	1193782007	#1	0	1142139005	900000000000011006	900000000000451002
167401000003029	20220731	1	999991001000101	1193782007	#15	1	1142135004	900000000000011006	900000000000451002
167411000003027	20220731	1	999991001000101	1193782007	#1	1	1142136003	900000000000011006	900000000000451002
167641000003028	20220731	1	999991001000101	376667002	#1	0	1142139005	900000000000011006	900000000000451002
167691000003020	20220731	1	999991001000101	376667002	#750	1	1142135004	900000000000011006	900000000000451002
167701000003020	20220731	1	999991001000101	376667002	#1	1	1142136003	900000000000011006	900000000000451002
167721000003029	20220731	1	999991001000101	774683005	#1	0	1142139005	900000000000011006	900000000000451002
168081000003027	20220731	1	999991001000101	785929005	#1	0	1142139005	900000000000011006	900000000000451002
168131000003027	20220731	1	999991001000101	785929005	#1	1	1142137007	900000000000011006	900000000000451002
168141000003023	20220731	1	999991001000101	785929005	#833	1	1142138002	900000000000011006	900000000000451002
168321000003026	20220731	1	999991001000101	322889001	#1	0	1142139005	900000000000011006	900000000000451002
168371000003027	20220731	1	999991001000101	322889001	#200	1	1142135004	900000000000011006	900000000000451002
168381000003025	20220731	1	999991001000101	322889001	#1	1	1142136003	900000000000011006	900000000000451002
169001000003029	20220731	1	999991001000101	781803000	#1	0	1142139005	900000000000011006	900000000000451002
169051000003028	20220731	1	999991001000101	781803000	#1	1	1142137007	900000000000011006	900000000000451002
169061000003025	20220731	1	999991001000101	781803000	#25	1	1142138002	900000000000011006	900000000000451002
170151000003029	20220731	1	999991001000101	324728003	#1	0	1142139005	900000000000011006	900000000000451002
170201000003021	20220731	1	999991001000101	324728003	#250	1	1142135004	900000000000011006	900000000000451002
170211000003023	20220731	1	999991001000101	324728003	#1	1	1142136003	900000000000011006	900000000000451002
170671000003028	20220731	1	999991001000101	1148470000	#2	0	1142139005	900000000000011006	900000000000451002
170721000003020	20220731	1	999991001000101	1148470000	#1	1	1142137007	900000000000011006	900000000000451002
170731000003022	20220731	1	999991001000101	1148470000	#50	1	1142138002	900000000000011006	900000000000451002
170781000003021	20220731	1	999991001000101	1148470000	#1	2	1142137007	900000000000011006	900000000000451002
170791000003023	20220731	1	999991001000101	1148470000	#12.5	2	1142138002	900000000000011006	900000000000451002
170971000003022	20220731	1	999991001000101	773372004	#1	0	1142139005	900000000000011006	900000000000451002
171611000003026	20220731	1	999991001000101	1197496001	#1	0	1142139005	900000000000011006	900000000000451002
171661000003029	20220731	1	999991001000101	1197496001	#1	1	1142137007	900000000000011006	900000000000451002
171671000003023	20220731	1	999991001000101	1197496001	#1	1	1142138002	900000000000011006	900000000000451002
172011000003025	20220731	1	999991001000101	317897002	#1	0	1142139005	900000000000011006	900000000000451002
172061000003028	20220731	1	999991001000101	317897002	#250	1	1142135004	900000000000011006	900000000000451002
172071000003022	20220731	1	999991001000101	317897002	#1	1	1142136003	900000000000011006	900000000000451002
172371000003024	20220731	1	999991001000101	1201750003	#1	0	1142139005	900000000000011006	900000000000451002
172421000003025	20220731	1	999991001000101	1201750003	#1	1	1142137007	900000000000011006	900000000000451002
172431000003028	20220731	1	999991001000101	1201750003	#10	1	1142138002	900000000000011006	900000000000451002
172681000003027	20220731	1	999991001000101	777143006	#1	0	1142139005	900000000000011006	900000000000451002
172801000003023	20220731	1	999991001000101	766473001	#1	0	1142139005	900000000000011006	900000000000451002
172851000003024	20220731	1	999991001000101	766473001	#1	1	1142137007	900000000000011006	900000000000451002
172861000003022	20220731	1	999991001000101	766473001	#400	1	1142138002	900000000000011006	900000000000451002
172881000003026	20220731	1	999991001000101	776134009	#1	0	1142139005	900000000000011006	900000000000451002
172911000003026	20220731	1	999991001000101	777642002	#2	0	1142139005	900000000000011006	900000000000451002
172971000003023	20220731	1	999991001000101	1197370004	#1	0	1142139005	900000000000011006	900000000000451002
173021000003025	20220731	1	999991001000101	1197370004	#125	1	1142135004	900000000000011006	900000000000451002
173031000003028	20220731	1	999991001000101	1197370004	#1	1	1142136003	900000000000011006	900000000000451002
173471000003022	20220731	1	999991001000101	777099006	#1	0	1142139005	900000000000011006	900000000000451002
173891000003024	20220731	1	999991001000101	777037006	#1	0	1142139005	900000000000011006	900000000000451002
174081000003026	20220731	1	999991001000101	1204474000	#1	0	1142139005	900000000000011006	900000000000451002
174131000003026	20220731	1	999991001000101	1204474000	#1	1	1142137007	900000000000011006	900000000000451002
174141000003022	20220731	1	999991001000101	1204474000	#600	1	1142138002	900000000000011006	900000000000451002
174361000003020	20220731	1	999991001000101	332908003	#1	0	1142139005	900000000000011006	900000000000451002
174411000003027	20220731	1	999991001000101	332908003	#1	1	1142137007	900000000000011006	900000000000451002
174421000003020	20220731	1	999991001000101	332908003	#20	1	1142138002	900000000000011006	900000000000451002
174621000003022	20220731	1	999991001000101	776469003	#2	0	1142139005	900000000000011006	900000000000451002
174951000003023	20220731	1	999991001000101	776941004	#1	0	1142139005	900000000000011006	900000000000451002
175051000003023	20220731	1	999991001000101	776748004	#1	0	1142139005	900000000000011006	900000000000451002
175181000003026	20220731	1	999991001000101	782051009	#1	0	1142139005	900000000000011006	900000000000451002
175231000003020	20220731	1	999991001000101	782051009	#1	1	1142137007	900000000000011006	900000000000451002
175241000003029	20220731	1	999991001000101	782051009	#200	1	1142138002	900000000000011006	900000000000451002
175581000003021	20220731	1	999991001000101	777512007	#1	0	1142139005	900000000000011006	900000000000451002
175851000003025	20220731	1	999991001000101	776544000	#1	0	1142139005	900000000000011006	900000000000451002
176381000003022	20220731	1	999991001000101	322591003	#1	0	1142139005	900000000000011006	900000000000451002
176431000003029	20220731	1	999991001000101	322591003	#5	1	1142135004	900000000000011006	900000000000451002
176441000003020	20220731	1	999991001000101	322591003	#1	1	1142136003	900000000000011006	900000000000451002
176461000003021	20220731	1	999991001000101	774642007	#1	0	1142139005	900000000000011006	900000000000451002
176511000003023	20220731	1	999991001000101	322890005	#1	0	1142139005	900000000000011006	900000000000451002
176561000003020	20220731	1	999991001000101	322890005	#100	1	1142135004	900000000000011006	900000000000451002
176571000003026	20220731	1	999991001000101	322890005	#1	1	1142136003	900000000000011006	900000000000451002
176781000003023	20220731	1	999991001000101	774854005	#1	0	1142139005	900000000000011006	900000000000451002
177121000003020	20220731	1	999991001000101	890537009	#1	0	1142139005	900000000000011006	900000000000451002
177171000003024	20220731	1	999991001000101	890537009	#400	1	1142135004	900000000000011006	900000000000451002
177181000003021	20220731	1	999991001000101	890537009	#1	1	1142136003	900000000000011006	900000000000451002
177301000003027	20220731	1	999991001000101	376836001	#1	0	1142139005	900000000000011006	900000000000451002
177351000003026	20220731	1	999991001000101	376836001	#20	1	1142135004	900000000000011006	900000000000451002
177361000003028	20220731	1	999991001000101	376836001	#1	1	1142136003	900000000000011006	900000000000451002
177471000003029	20220731	1	999991001000101	322943009	#1	0	1142139005	900000000000011006	900000000000451002
177521000003027	20220731	1	999991001000101	322943009	#25	1	1142135004	900000000000011006	900000000000451002
177531000003025	20220731	1	999991001000101	322943009	#1	1	1142136003	900000000000011006	900000000000451002
178061000003025	20220731	1	999991001000101	1197433007	#1	0	1142139005	900000000000011006	900000000000451002
178111000003026	20220731	1	999991001000101	1197433007	#50	1	1142135004	900000000000011006	900000000000451002
178121000003024	20220731	1	999991001000101	1197433007	#1	1	1142136003	900000000000011006	900000000000451002
178241000003022	20220731	1	999991001000101	776973005	#1	0	1142139005	900000000000011006	900000000000451002
178271000003029	20220731	1	999991001000101	776795000	#1	0	1142139005	900000000000011006	900000000000451002
178331000003024	20220731	1	999991001000101	374491001	#1	0	1142139005	900000000000011006	900000000000451002
178381000003023	20220731	1	999991001000101	374491001	#1	1	1142137007	900000000000011006	900000000000451002
178391000003020	20220731	1	999991001000101	374491001	#10	1	1142138002	900000000000011006	900000000000451002
178631000003028	20220731	1	999991001000101	322957006	#1	0	1142139005	900000000000011006	900000000000451002
178681000003029	20220731	1	999991001000101	322957006	#500	1	1142135004	900000000000011006	900000000000451002
178691000003027	20220731	1	999991001000101	322957006	#1	1	1142136003	900000000000011006	900000000000451002
179081000003027	20220731	1	999991001000101	775159007	#1	0	1142139005	900000000000011006	900000000000451002
179651000003026	20220731	1	999991001000101	766687009	#1	0	1142139005	900000000000011006	900000000000451002
179701000003021	20220731	1	999991001000101	766687009	#1	1	1142135004	900000000000011006	900000000000451002
179711000003023	20220731	1	999991001000101	766687009	#1	1	1142136003	900000000000011006	900000000000451002
179731000003028	20220731	1	999991001000101	777483005	#1	0	1142139005	900000000000011006	900000000000451002
179771000003026	20220731	1	999991001000101	769514000	#1	0	1142139005	900000000000011006	900000000000451002
179821000003024	20220731	1	999991001000101	769514000	#1	1	1142137007	900000000000011006	900000000000451002
179831000003021	20220731	1	999991001000101	769514000	#70	1	1142138002	900000000000011006	900000000000451002
179941000003021	20220731	1	999991001000101	374817008	#1	0	1142139005	900000000000011006	900000000000451002
179991000003029	20220731	1	999991001000101	374817008	#4	1	1142135004	900000000000011006	900000000000451002
180001000003024	20220731	1	999991001000101	374817008	#1	1	1142136003	900000000000011006	900000000000451002
180931000003025	20220731	1	999991001000101	2171000221104	#1	0	1142139005	900000000000011006	900000000000451002
181131000003022	20220731	1	999991001000101	785974003	#1	0	1142139005	900000000000011006	900000000000451002
181181000003021	20220731	1	999991001000101	785974003	#1.5	1	1142135004	900000000000011006	900000000000451002
181191000003023	20220731	1	999991001000101	785974003	#1	1	1142136003	900000000000011006	900000000000451002
181341000003029	20220731	1	999991001000101	330721008	#1	0	1142139005	900000000000011006	900000000000451002
181391000003021	20220731	1	999991001000101	330721008	#1	1	1142137007	900000000000011006	900000000000451002
181401000003024	20220731	1	999991001000101	330721008	#5	1	1142138002	900000000000011006	900000000000451002
181721000003024	20220731	1	999991001000101	318056008	#1	0	1142139005	900000000000011006	900000000000451002
181771000003023	20220731	1	999991001000101	318056008	#25	1	1142135004	900000000000011006	900000000000451002
181781000003020	20220731	1	999991001000101	318056008	#1	1	1142136003	900000000000011006	900000000000451002
182481000003021	20220731	1	999991001000101	321599004	#1	0	1142139005	900000000000011006	900000000000451002
182531000003023	20220731	1	999991001000101	321599004	#6	1	1142135004	900000000000011006	900000000000451002
182541000003027	20220731	1	999991001000101	321599004	#1	1	1142136003	900000000000011006	900000000000451002
182861000003028	20220731	1	999991001000101	330037008	#1	0	1142139005	900000000000011006	900000000000451002
182911000003024	20220731	1	999991001000101	330037008	#200	1	1142135004	900000000000011006	900000000000451002
182921000003026	20220731	1	999991001000101	330037008	#1	1	1142136003	900000000000011006	900000000000451002
183011000003027	20220731	1	999991001000101	1179486009	#1	0	1142139005	900000000000011006	900000000000451002
183061000003025	20220731	1	999991001000101	1179486009	#10	1	1142135004	900000000000011006	900000000000451002
183071000003024	20220731	1	999991001000101	1179486009	#1	1	1142136003	900000000000011006	900000000000451002
183321000003022	20220731	1	999991001000101	769513006	#1	0	1142139005	900000000000011006	900000000000451002
183371000003021	20220731	1	999991001000101	769513006	#1	1	1142137007	900000000000011006	900000000000451002
183381000003023	20220731	1	999991001000101	769513006	#52.5	1	1142138002	900000000000011006	900000000000451002
183551000003023	20220731	1	999991001000101	776495001	#1	0	1142139005	900000000000011006	900000000000451002
183691000003027	20220731	1	999991001000101	1051000221104	#1	0	1142139005	900000000000011006	900000000000451002
183701000003027	20220731	1	999991001000101	1051000221104	#2	0	1142140007	900000000000011006	900000000000451002
184251000003023	20220731	1	999991001000101	786015004	#1	0	1142139005	900000000000011006	900000000000451002
184301000003029	20220731	1	999991001000101	786015004	#1	1	1142137007	900000000000011006	900000000000451002
184311000003027	20220731	1	999991001000101	786015004	#5	1	1142138002	900000000000011006	900000000000451002
184851000003024	20220731	1	999991001000101	1153502002	#1	0	1142139005	900000000000011006	900000000000451002
184901000003028	20220731	1	999991001000101	1153502002	#1	1	1142137007	900000000000011006	900000000000451002
184911000003026	20220731	1	999991001000101	1153502002	#40	1	1142138002	900000000000011006	900000000000451002
185871000003029	20220731	1	999991001000101	777659007	#1	0	1142139005	900000000000011006	900000000000451002
185901000003029	20220731	1	999991001000101	776663006	#1	0	1142139005	900000000000011006	900000000000451002
185971000003024	20220731	1	999991001000101	1197113003	#1	0	1142139005	900000000000011006	900000000000451002
186021000003026	20220731	1	999991001000101	1197113003	#250	1	1142135004	900000000000011006	900000000000451002
186031000003029	20220731	1	999991001000101	1197113003	#1	1	1142136003	900000000000011006	900000000000451002
186241000003029	20220731	1	999991001000101	319223009	#1	0	1142139005	900000000000011006	900000000000451002
186291000003021	20220731	1	999991001000101	319223009	#10	1	1142135004	900000000000011006	900000000000451002
