id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
3687603019	20220731	1	999991001000101	768946000	en	900000000000550004	An acute and severe skin disease with clinical and histological features of destruction and detachment of the skin epithelium and mucous membranes. Onset may occur at any age, but the risk increases after 40 years. Three subforms have been described according to the percentage of the body surface area affected: Stevens-Johnson syndrome (less than 10%), Lyell syndrome (greater than 30%) and an intermediate form (10-29%). The initial manifestations are nonspecific: a seemingly banal rash, fever, and a burning sensation involving the eyes, mouth and genitalia. The rash rapidly progresses to become vesicular and bullous on the face and body. High fever is a constant feature. Two thirds of cases are triggered by a drug allergy. In rare cases, the disease is associated with infections or bone marrow transplantation. The remaining 25-30% of cases are classed as idiopathic. The prognosis for patients with extensive forms is poor.	900000000000017005
3687644018	20220731	1	999991001000101	768962006	en	900000000000550004	An extended form of toxic epidermal necrolysis with characteristics of destruction and detachment of the skin epithelium and mucous membranes involving more than 30% of the body surface area. Lyell syndrome can be triggered by a drug allergy and, exceptionally, by infections or bone marrow transplantation. In 25 to 30% of cases, the cause is unclear. Patients should be admitted to an intensive care or burns unit as soon as the diagnosis is suspected. Prognosis is poor (mortality rate: 20-25%).	900000000000017005
3687718014	20220731	1	999991001000101	73442001	en	900000000000550004	Stevens-Johnson syndrome is a limited form of toxic epidermal necrolysis with characteristics of destruction and detachment of the skin epithelium and mucous membranes involving less than 10% of the body surface area. The disease can be triggered by a drug allergy and, more rarely, by infections or bone marrow transplantation. In 25 to 30% of cases, the cause is unclear.	900000000000017005
3689149019	20220731	1	999991001000101	89890002	en	900000000000550004	Lymphatic system consists of lymph nodes and lymphatic vessels.	900000000000017005
3689153017	20220731	1	999991001000101	122490001	en	900000000000550004	Lymphoid system consists of lymph nodes, lymphatic vessels and organs that contain lymphoid tissue, e.g. thymus, spleen.	900000000000017005
3695373014	20220731	1	999991001000101	769256002	en	900000000000550004	An imbalance between proinflammatory and anti-inflammatory responses to an infection.	900000000000017005
3701690019	20220731	1	999991001000101	770626007	en	900000000000550004	A rare neurological disorder with characteristics of relative pupillary miosis and blepharoptosis, evident at birth, caused by interruption of the oculosympathetic innervation at any point along the neural pathway from the hypothalamus to the orbit. Often additional symptoms, such as enophthalmos, facial anhidrosis, iris heterochromia, conjunctival congestion, transient hypotonia and/or pupillary dilation lag, may be present. Association with birth trauma, neoplasms or vascular malformations has been reported.	900000000000017005
3706521016	20220731	1	999991001000101	276658003	en	900000000000550004	An infant born before 28 completed weeks of gestation.	900000000000017005
3711689019	20220731	1	999991001000101	282785008	en	900000000000550004	Ischemic injury to anterior spinal cord due to occlusion of anterior spinal artery.	900000000000017005
3711690011	20220731	1	999991001000101	282785008	en	900000000000550004	Ischaemic injury to anterior spinal cord due to occlusion of anterior spinal artery.	900000000000017005
3754497016	20220731	1	999991001000101	59037007	en	900000000000550004	An adverse of effect of a drug that is not due to an immunologic or metabolic abnormality or to alterations in bioavailability or excretion. Joint AAAAI/ACAAI practice parameters-Drug intolerance 2010.	900000000000017005
3754815019	20220731	1	999991001000101	782197009	en	900000000000550004	A propensity to an adverse reaction which is not an allergy or nonallergic hypersensitivity FHIR Release 3 (STU).	900000000000017005
3754816018	20220731	1	999991001000101	235719002	en	900000000000550004	An adverse effect of a food that is not due to an immunologic abnormality but rather to metabolic, toxic, pharmacologic or unknown processes. Joint AAAAI/ACAAI practice parameters-Food intolerance 2014.	900000000000017005
3754817010	20220731	1	999991001000101	609328004	en	900000000000550004	A propensity to developing a pathological immune process generally directed towards a foreign antigen, which results in tissue injury. It is most often applied to type I hypersensitivity but other hypersensitivity types especially type IV (e.g. allergic contact dermatitis) may be involved. Revised nomenclature for allergy for global use:Report of the Nomenclature Review Committee of the World Allergy Organization, October 2003.	900000000000017005
3756598010	20220731	1	999991001000101	61685007	en	900000000000550004	Body structure that includes the hip, thigh, leg, ankle and foot.	900000000000017005
3756600016	20220731	1	999991001000101	11530004	en	900000000000550004	Frequent, clinically significant fluctuations in blood glucose levels both above and below levels expected to be achieved by available therapies.	900000000000017005
3756622011	20220731	1	999991001000101	129336009	en	900000000000550004	To fix firmly or set securely or deeply in the body.	900000000000017005
3756623018	20220731	1	999991001000101	129325002	en	900000000000550004	To put or insert something into the body.	900000000000017005
3756624012	20220731	1	999991001000101	257867005	en	900000000000550004	To put in between or into a part(s) of the body.	900000000000017005
3756625013	20220731	1	999991001000101	107733003	en	900000000000550004	The act of putting or inserting an object AND/OR substance into or onto the body.	900000000000017005
3756627017	20220731	1	999991001000101	782902008	en	900000000000550004	The act of fixing something firmly or setting something securely or deeply into the body.	900000000000017005
3758264014	20220731	1	999991001000101	90968009	en	900000000000550004	Gestation period extended beyond 42 weeks or 294 days from the first day of the last menstrual period.	900000000000017005
3760460016	20220731	1	999991001000101	782901001	en	900000000000550004	The act of putting something into or in between an area(s) of the body.	900000000000017005
3761523010	20220731	1	999991001000101	12456005	en	900000000000550004	A disorder which is not a natural consequence or progression of any pre-existing disorder, resulting from a diagnostic procedure or any form of therapy that is not an intended or expected outcome of its use.	900000000000017005
3761536010	20220731	1	999991001000101	35688006	en	900000000000550004	A disorder, which is not a natural consequence or progression of any pre-existing disorder, resulting from a diagnostic procedure or any form of therapy that is not an intended or expected outcome.	900000000000017005
3763670010	20220731	1	999991001000101	13791008	en	900000000000550004	Asthenia or weakness is a lack of energy manifested as generalized lack of physical or muscle strength. Asthenia is not necessarily relieved by rest.	900000000000017005
3763671014	20220731	1	999991001000101	224960004	en	900000000000550004	Tiredness is a lack of energy that occurs after a period of physical or mental exertion. Tiredness is typically relieved by rest.	900000000000017005
3763672019	20220731	1	999991001000101	84229001	en	900000000000550004	Fatigue refers to a lack of energy, and it may be either acute or chronic. Fatigue may result from exertion, stress, and a wide variety of underlying medical conditions, including infections, malignancies, autoimmune disorders, anxiety, and depression. It may also be an adverse effect of medical treatments such as chemotherapy. Depending on the underlying cause, fatigue may or may not be relieved by rest.	900000000000017005
3765003010	20220731	1	999991001000101	784576003	en	900000000000550004	A dose form that is an assembly of components for intrauterine delivery driven by external forces.	900000000000017005
3768091015	20220731	1	999991001000101	410016009	en	900000000000550004	A decrease in lower leg circumference due to recurrent ulceration and fat necrosis causing loss of subcutaneous tissue in a patient with venous stasis disease.	900000000000017005
3772538014	20220731	1	999991001000101	784332006	en	900000000000550004	A group of disorders including ankylosing spondylitis, axial spondylarthritis, spondyloarthritis due to inflammatory bowel disease, and other conditions. They share the common features of inflammation of axial joints, asymmetric oligoarthritis, dactylitis, and enthesitis.	900000000000017005
3776276016	20220731	1	999991001000101	36813001	en	900000000000550004	A condition in which the placenta is located over or near the internal os of the cervix, increasing the risk of haemorrhage.	900000000000017005
3776277013	20220731	1	999991001000101	271813007	en	900000000000550004	A group of small reddish or purplish spots in skin or mucous membrane as a result of localised haemorrhage.	900000000000017005
3776294010	20220731	1	999991001000101	702809001	en	900000000000550004	A drug hypersensitivity reaction with a relatively long latency period after exposure characterised by rash, fever, lymphadenopathy, haematologic abnormalities including eosinophilia and atypical lymphocytosis and internal organ involvement. Clinical presentation is highly variable. Eosinophilia is present in 50-90% of cases.	900000000000017005
3776998016	20220731	1	999991001000101	314410003	en	900000000000550004	Nail plate is the horny translucent plate of nail unit.	900000000000017005
3776999012	20220731	1	999991001000101	770802007	en	900000000000550004	Nail unit is a complex structure which consists of nail plate, nail bed, nail root and skin around the nail plate.	900000000000017005
3777260018	20220731	1	999991001000101	13791008	en	900000000000550004	Asthenia or weakness is a lack of energy manifested as generalised lack of physical or muscle strength. Asthenia is not necessarily relieved by rest.	900000000000017005
3777352017	20220731	1	999991001000101	62834003	en	900000000000550004	Esophagus, stomach, and duodenum.	900000000000017005
3777353010	20220731	1	999991001000101	62834003	en	900000000000550004	Oesophagus, stomach, and duodenum.	900000000000017005
3777357011	20220731	1	999991001000101	42786005	en	900000000000550004	Localised swelling of the flexor pollicis longus muscle tendon that limits excursion within the tendon sheath and causes the tendon to be caught under the flexor tendon sheath, which typically causes a snap, pop or click when it releases with pressure.	900000000000017005
3777363019	20220731	1	999991001000101	122865005	en	900000000000550004	Oesophagus, stomach, small intestine and large intestine together as a single entity.	900000000000017005
3777364013	20220731	1	999991001000101	122865005	en	900000000000550004	Esophagus, stomach, small intestine and large intestine together as a single entity.	900000000000017005
3777389019	20220731	1	999991001000101	113076002	en	900000000000550004	Measurement of blood glucose in the fasting state and at specific intervals before and after oral or intravenous glucose load to determine the ability to maintain homoeostasis of glucose.	900000000000017005
3777394019	20220731	1	999991001000101	409073007	en	900000000000550004	Procedure that is synonymous with those activities such as teaching, demonstration, instruction, explanation, and advice that aim to increase knowledge and skills, change behaviours, assist coping and increase adherence to treatment.	900000000000017005
3777408012	20220731	1	999991001000101	48333001	en	900000000000550004	Generic burn injury, including that due to excessive heat, as well as cauterisation, friction, electricity, radiation, sunlight, and other causes.	900000000000017005
3777409016	20220731	1	999991001000101	48333001	en	900000000000550004	Generic burn injury, including that due to excessive heat, as well as cauterization, friction, electricity, radiation, sunlight, and other causes.	900000000000017005
3777410014	20220731	1	999991001000101	127346000	en	900000000000550004	Disorders characterised by eye movement abnormalities that are the result of brain, cranial nerve, or neuromuscular junction dysfunction.	900000000000017005
3777411013	20220731	1	999991001000101	127346000	en	900000000000550004	Disorders characterized by eye movement abnormalities that are the result of brain, cranial nerve, or neuromuscular junction dysfunction.	900000000000017005
3777432017	20220731	1	999991001000101	84757009	en	900000000000550004	A disorder characterized by recurrent seizures.	900000000000017005
3777433010	20220731	1	999991001000101	84757009	en	900000000000550004	A disorder characterised by recurrent seizures.	900000000000017005
3777466014	20220731	1	999991001000101	51289009	en	900000000000550004	Entire digestive tract including mouth, esophagus, stomach and intestines.	900000000000017005
3777467017	20220731	1	999991001000101	51289009	en	900000000000550004	Entire digestive tract including mouth, oesophagus, stomach and intestines	900000000000017005
3777472014	20220731	1	999991001000101	370130000	en	900000000000550004	This attribute is used to specify the type of inherent quality, function, disposition or process characteristic that is being observed or measured. Its values are abstract types of quality (length, odour, concentration) or abstract types of process characteristic (rate, speed, duration), and do not include qualities that are located (length of arm, odour of urine), or given a value (elevated concentration).	900000000000017005
3786586010	20220731	1	999991001000101	788465007	en	900000000000550004	Repetitive motion disorders are painful musculoskeletal conditions that are due to repeated motions performed during daily activities.	900000000000017005
3786612010	20220731	1	999991001000101	58976002	en	900000000000550004	A heterogeneous group of endocrine disorders with characteristics of normal renal function and resistance to the action of parathyroid hormone (PTH), manifesting with hypocalcaemia, hyperphosphataemia and elevated PTH levels and that includes the subtypes PHP type 1a (PHP-1a) , PHP type 1b (PHP-1b), PHP type 1c (PHP-1c), PHP type 2 (PHP-2) and pseudopseudohypoparathyroidism (PPHP). PHP-1a, PPHP, and PHP-1b are all due to molecular defects in the same locus of the GNAS (20q13.2-q13.3) gene coding the alpha sub-unit of the stimulatory G protein. PHP can be sporadic or inherited autosomal dominantly with parental imprinting.	900000000000017005
3786613017	20220731	1	999991001000101	58976002	en	900000000000550004	A heterogeneous group of endocrine disorders with characteristics of normal renal function and resistance to the action of parathyroid hormone (PTH), manifesting with hypocalcemia, hyperphosphatemia and elevated PTH levels and that includes the subtypes PHP type 1a (PHP-1a) , PHP type 1b (PHP-1b), PHP type 1c (PHP-1c), PHP type 2 (PHP-2) and pseudopseudohypoparathyroidism (PPHP). PHP-1a, PPHP, and PHP-1b are all due to molecular defects in the same locus of the GNAS (20q13.2-q13.3) gene coding the alpha sub-unit of the stimulatory G protein. PHP can be sporadic or inherited autosomal dominantly with parental imprinting.	900000000000017005
3789311010	20220731	1	999991001000101	239723003	en	900000000000550004	Results from abnormal knee motion (i.e. sliding of the bones) due to damage to ligament; as a result the knee becomes more and more unstable leading to pain, swelling and the potential for further injury.	900000000000017005
3856450019	20220731	1	999991001000101	816161008	en	900000000000550004	Measured weight increase during pregnancy.	900000000000017005
3874101016	20220731	1	999991001000101	83678007	en	900000000000550004	The cerebrum is the regional structure of the brain, which is the adult equivalent of the forebrain or prosencephalon. It is constituted by the structural derivatives of the telencephalon and diencephalon including the cerebral hemispheres, epithalamus, thalamus, hypothalamus, lateral ventricles and third ventricle. This definition is harmonious with the Federation of Association of Anatomist Second Edition (2019) Part V Terminologia Anatomica.	900000000000017005
3874114015	20220731	1	999991001000101	67734004	en	900000000000550004	This segment relates to the volume of the trunk that is bounded by and includes: superiorly the thoracic inlet; inferiorly the thoracic diaphragm; posteriorly the spinal column and back of the thorax; and laterally the chest wall: it contains the thoracic cavity and contents, and includes all the overlying muscles, skin and subcutaneous tissue.	900000000000017005
3874116018	20220731	1	999991001000101	63337009	en	900000000000550004	This segment relates to the volume of the trunk that is bounded by and includes: superiorly thoracic diaphragm and inferiorly the perineum and external genitalia. The volume includes the entire transverse thickness of the body over the longitudinal extent between these upper (superior) and lower (inferior) boundaries including the overlying muscles, skin and subcutaneous tissue. The segment includes the abdominopelvic cavity, contents and wall including the posterior lumbar region, the volume of the true and false pelvic cavities including the bony pelvis and pelvic wall, the entire perineum and external genitalia including skin and subcutaneous tissue.	900000000000017005
3874123017	20220731	1	999991001000101	609617007	en	900000000000550004	This segment relates to the volume of the trunk that is bounded superiorly by and includes: superiorly the boundary of the false pelvis, which is an artificial plane from the symphysis pubis to the superior iliac crests (in front it is incomplete, presenting a wide interval between the anterior borders of the ilia); and inferiorly the perineum and external genitalia. The volume includes the entire transverse thickness of the body over the longitudinal extent between these upper (superior) and lower (inferior) boundaries including the overlying muscles, skin and subcutaneous tissue. The segment includes the volume of the true and false pelvic cavities including the bony pelvis and pelvic wall and the entire perineum and external genitalia. Note, the entire bony pelvis is included within the pelvic segment (but is excluded from the abdomen proper segment of trunk); however the pelvic segment of trunk and the abdomen proper segment of trunk both include the volume of the false pelvis.	900000000000017005
3874125012	20220731	1	999991001000101	818987002	en	900000000000550004	This cavity is bounded by, but excludes: superiorly the thoracic diaphragm; inferiorly the pelvic diaphragm; anteriorly the anterior abdominal (including the lateral abdominal wall); and posteriorly the wall of the abdominal proper segment of trunk. The pelvic component consists of the cavity of the true pelvis, which is bounded by the pelvic wall. Note, the contents and structures that form the boundaries are excluded from the cavity.	900000000000017005
3874149010	20220731	1	999991001000101	818983003	en	900000000000550004	This is considered the most commonly used clinical variant of 'abdomen' and relates to the space and content within the abdominopelvic cavity plus the anterior and lateral abdominal wall. The volume is bounded by, but excludes: superiorly the thoracic diaphragm; inferiorly the pelvic diaphragm; and posteriorly the posterior wall of the abdomen proper: The pelvic component consists of the cavity of the true pelvis, which is bounded by, but excludes, the pelvic wall. Anteriorly this volume is bounded and includes the anterior abdominal (including the lateral abdominal wall).	900000000000017005
3874157013	20220731	1	999991001000101	818993005	en	900000000000550004	Any organ (viscera) contained within the abdominopelvic cavity. The abdominopelvic viscera includes stomach, small intestine, large intestine, spleen, kidneys, adrenal glands, pancreas, liver and gallbladder and the viscera within the true pelvic cavity including ovaries, uterus, prostate, urinary bladder and anal canal.	900000000000017005
3874502017	20220731	1	999991001000101	818986006	en	900000000000550004	This structure comprises the space and content within the boundaries of the abdominopelvic cavity but excludes the walls that define and enclose the space. Previously SNOMED CT used the word 'compartment' to describe structures comprising the cavity and content but FMA has used the same word to include cavity, content and wall. As a consequence, the preferred notation is intra-abdominopelvic structure as this more clearly excludes the 'wall' structures. The intra-abdominopelvic structure is bounded by, but excludes the following 'wall' structures: superiorly the thoracic diaphragm; inferiorly the pelvic diaphragm; anteriorly the anterior abdominal wall (including the lateral abdominal wall); and posteriorly the wall of the abdominal proper segment of trunk. The pelvic component consists of the cavity and content of the true pelvis, which is bounded by the pelvic wall. Note, the structures that form the boundaries are excluded.	900000000000017005
3874505015	20220731	1	999991001000101	12921003	en	900000000000550004	This structure, also termed the pelvic region, includes the wall, cavity and content of both the true and false pelvis; it consequently incorporates the entire bony pelvis; and inferiorly it is bounded and includes the pelvic diaphragm. The structure incorporates the complete pelvic wall; sacrococcygeal region (including the overlying skin and subcutaneous tissue); the contents of the false pelvic cavity; but in contrast to the 'pelvic segment of trunk' excludes the perineum, external genitalia.	900000000000017005
3874506019	20220731	1	999991001000101	59380008	en	900000000000550004	The anterior abdominal wall constitutes a hexagonal area defined superiorly by the costal margins and xiphoid process; and inferiorly by the iliac crests, inguinal ligament, pubis and pubic symphysis. The wall extends posteriorly and incorporates the lateral aspect of the wall until the junction with the posterior abdominal wall approximately at the mid-axillary line. The wall is covered externally by skin and subcutaneous tissue: beneath this lies the superficial fascia (between the dermis and the muscles), which is conventionally divided into a superficial fatty layer (Camper's fascia) and a deep membranous layer (Scarpa's fascia); deep fascia; the rectus abdominis, pyramidalis, external oblique, internal oblique and transversus abdominis; and the extraperitoneal tissue and the parietal peritoneum. These tissues also form the umbilicus and the inguinal canal, which connects the abdominal cavity to the scrotum in males and the labia majora in females.	900000000000017005
3884891019	20220731	1	999991001000101	58759008	en	900000000000550004	A type of superficial inflammatory dermatitis occurring where two skin surfaces are in apposition. Intertrigo occurs in the skin fold and results from friction, heat, moisture and may lead to skin infection.	900000000000017005
3891535018	20220731	1	999991001000101	836358009	en	900000000000550004	This attribute represents the site where the device is intended to reside in or on the body.	900000000000017005
3891598018	20220731	1	999991001000101	833278008	en	900000000000550004	At least 1 of these in 1 eye: optic nerve or nerve fibre layer suggestive of glaucoma; abnormal visual field consistent with glaucoma; an elevated IOP > 22 mm Hg.	900000000000017005
3891599014	20220731	1	999991001000101	833278008	en	900000000000550004	At least 1 of these in 1 eye: optic nerve or nerve fiber layer suggestive of glaucoma; abnormal visual field consistent with glaucoma; an elevated IOP > 22 mm Hg.	900000000000017005
3902594017	20220731	1	999991001000101	840560000	en	900000000000550004	This attribute represents the material or substance of which an object is composed.	900000000000017005
3902751012	20220731	1	999991001000101	840581000	en	900000000000550004	The use of this term in clinical practice is variable but is a category of systemic artery excluding the coronary artery, the intra-cranial arteries and the great vessels.	900000000000017005
3951521012	20220731	1	999991001000101	95837007	en	900000000000550004	A form of cyanosis that occurs when there is a decrease in oxygen saturation in the arterial blood, usually with an SaO2 of below 75%.	900000000000017005
3970955011	20220731	1	999991001000101	400047006	en	900000000000550004	This concept is primitive because within clinical practice it is used in different contexts to refer to both arteries and veins of the periphery or exclusively of peripheral arteries and sometimes to describe just occlusive disease of the peripheral arteries. More detailed unambiguous concepts are available for these more specific interpretations.	900000000000017005
4012234011	20220731	1	999991001000101	64597002	en	900000000000550004	Eradicating all or a portion of a body part.	900000000000017005
4034812011	20220731	1	999991001000101	442461000124102	en	900000000000550004	The fruit of the hickory tree, genus Carya.	900000000000017005
4164757016	20220731	1	999991001000101	818981001	en	900000000000550004	This cross-sectional segment is bounded superiorly by a virtual horizontal plane at the level of the junction between T8 and T9 (and thus also includes part of the thoracic volume below this level); and inferiorly by a virtual horizontal plane at the level of the plane traversing the superior boundary of the iliac crest. The volume includes the entire transverse thickness of the body over the longitudinal extent between the superior (upper) and inferior (lower) boundaries including the skin and subcutaneous tissue. The segment relates to the cross-sectional or projectional volume as perceived by transmissive or emissive imaging.	900000000000017005
4165450013	20220731	1	999991001000101	1003735000	en	900000000000550004	This attribute specifies an entity that the process which the property characterizes specifically acts on.	900000000000017005
4166820018	20220731	1	999991001000101	408512008	en	900000000000550004	Body mass index (kg/m虏) equal to or greater than 40.	900000000000017005
4279424019	20220731	1	999991001000101	384709000	en	900000000000550004	Injury to a ligament due to movement of joint beyond normal range.	900000000000017005
4279490017	20220731	1	999991001000101	76916001	en	900000000000550004	A neural tube defect with characteristics of improper closure of the spinal column during embryonal development. In the case of spina bifida occulta the site of the lesion is not exposed, there is a midline defect of the vertebral bodies without protrusion of the spinal cord or meninges.	900000000000017005
4361398011	20220731	1	999991001000101	62014003	en	900000000000550004	All noxious and unintended responses to a medicinal product related to any dose should be considered adverse drug reactions (from US FDA Guideline for Industry, Clinical Safety Data Management: Definitions and Standards for Expedited Reporting).	900000000000017005
4535326010	20220731	1	999991001000101	64779008	en	900000000000550004	Disorders involving the elements of blood coagulation, including platelets, coagulation factors and inhibitors, and the fibrinolytic system.	900000000000017005
4535412017	20220731	1	999991001000101	271594007	en	900000000000550004	Transient loss of consciousness.	900000000000017005
4535886017	20220731	1	999991001000101	14560005	en	900000000000550004	Fungal infection of skin.	900000000000017005
4536330017	20220731	1	999991001000101	1141986006	en	900000000000550004	This volume includes the thoracic segment of the spinal column, its spaces and contents, notably the spinal canal, spinal meninges and spinal cord within this segment. It also includes the muscles associated with the thoracic spine within (and including) the anterior and posterior thoracolumbar fascia. This region also includes the spinal ventral (anterior) and dorsal (posterior) roots, the dorsal root (spinal) ganglions and the spinal nerve trunks of the thoracic segment.	900000000000017005
4536331018	20220731	1	999991001000101	1141983003	en	900000000000550004	This volume includes the cervical segment of the spinal column, its spaces and contents, notably the spinal canal, spinal meninges and spinal cord within this segment. It also includes the muscles associated with the cervical spine within (and including) the anterior and posterior nuchal fascia in the neck. This region also includes the spinal ventral (anterior) and dorsal (posterior) roots, the dorsal root (spinal) ganglions and the cervical spinal nerve trunks of the cervical segment.	900000000000017005
4536332013	20220731	1	999991001000101	1141985005	en	900000000000550004	This volume includes the lumbar segment of the spinal column, its spaces and contents, notably the spinal canal, spinal meninges and spinal cord within this segment. It also includes the muscles associated with the lumbar spine within (and including) the anterior and posterior thoracolumbar fascia. This region also includes the spinal ventral (anterior) and dorsal (posterior) roots, the dorsal root (spinal) ganglions and the spinal nerve trunks of the lumbar segment.	900000000000017005
4536333015	20220731	1	999991001000101	1141981001	en	900000000000550004	This volume includes the spinal column, its spaces and contents, notably the spinal canal, spinal meninges and spinal cord. It also includes the muscles associated with the spine within (and including) the anterior and posterior thoracolumbar fascia and its equivalent nuchal fascia in the neck. This region also includes the spinal ventral (anterior) and dorsal (posterior) roots, the dorsal root (spinal) ganglions and the spinal nerve trunks.	900000000000017005
4536722015	20220731	1	999991001000101	1142135004	en	900000000000550004	This attribute specifies the numerator value for the presentation strength of a product.	900000000000017005
4536726017	20220731	1	999991001000101	1142136003	en	900000000000550004	This attribute specifies the denominator value for the presentation strength of a product.	900000000000017005
4536727014	20220731	1	999991001000101	1142137007	en	900000000000550004	This attribute specifies the denominator value for the concentration strength of a product.	900000000000017005
4536732010	20220731	1	999991001000101	1142138002	en	900000000000550004	This attribute specifies the numerator value for the concentration strength of a product.	900000000000017005
4536736013	20220731	1	999991001000101	1142139005	en	900000000000550004	This attribute represents the number of different non-modified base of active ingredients in a medicinal product.	900000000000017005
4536737016	20220731	1	999991001000101	1142140007	en	900000000000550004	This attribute represents the number of active ingredients or precise active ingredients in a medicinal product. It is simply a count of attribute 'has active ingredient' or 'has precise active ingredient' in a concept definition.	900000000000017005
4537086019	20220731	1	999991001000101	822992007	en	900000000000550004	This structure is comprised of the anterior and posterior abdominal wall.	900000000000017005
4542432014	20220731	1	999991001000101	373713005	en	900000000000550004	Sensory perception is a function that endows a person with the capacity to detect internal and external stimuli via sensory transducer structures in the body and transmit this information to the brain (sensory function), then cognitively represent, organize, and interpret this information (perception function). The realization of the sensory perception function is the acquisition of information from stimuli both within the body and the external environment.	900000000000017005
4543372013	20220731	1	999991001000101	1144805008	en	900000000000550004	A rare inflammatory necrotizing systemic vasculitis that affects predominantly small vessels (i.e. small arteries, arterioles, capillaries, venules) in multiple organs, including the kidney, the lungs, the skin and the peripheral nerves. This disease is an antineutrophil cytoplasmic autoantibodies (ANCA)-associated autoimmune disease with little or no immune complex deposition. Evidence indicates that ANCA can activate neutrophils and monocytes and cause them to attack vessel walls.	900000000000017005
4543373015	20220731	1	999991001000101	1144805008	en	900000000000550004	A rare inflammatory necrotising systemic vasculitis that affects predominantly small vessels (i.e. small arteries, arterioles, capillaries, venules) in multiple organs, including the kidney, the lungs, the skin and the peripheral nerves. This disease is an antineutrophil cytoplasmic autoantibodies (ANCA)-associated autoimmune disease with little or no immune complex deposition. Evidence indicates that ANCA can activate neutrophils and monocytes and cause them to attack vessel walls.	900000000000017005
4544037014	20220731	1	999991001000101	387713003	en	900000000000550004	Intentional, structural alteration of the human body by mechanical, thermal, light-based, electromagnetic, or chemical means, and/or by the incision or destruction of tissues using instruments to cut, burn, vaporize, freeze, suture, probe, or manipulate by closed reductions.	900000000000017005
4544038016	20220731	1	999991001000101	387713003	en	900000000000550004	Intentional, structural alteration of the human body by mechanical, thermal, light-based, electromagnetic, or chemical means, and/or by the incision or destruction of tissues using instruments to cut, burn, vaporise, freeze, suture, probe, or manipulate by closed reductions.	900000000000017005
4545794018	20220731	1	999991001000101	373713005	en	900000000000550004	Sensory perception is a function that endows a person with the capacity to detect internal and external stimuli via sensory transducer structures in the body and transmit this information to the brain (sensory function), then cognitively represent, organise, and interpret this information (perception function). The realisation of the sensory perception function is the acquisition of information from stimuli both within the body and the external environment.	900000000000017005
4545795017	20220731	1	999991001000101	54134001	en	900000000000550004	The membranes which surround the embryo but are not involved in formation of the embryo itself.	900000000000017005
4545825018	20220731	1	999991001000101	1145403003	en	900000000000550004	Occipitofrontal circumference greater than two standard deviations above the mean for a given age, sex or gestation (i.e. equal to or greater than the 97th percentile).	900000000000017005
4551755017	20220731	1	999991001000101	1148757008	en	900000000000550004	Occipitofrontal circumference of between two and equal to or greater than five standard deviations below the mean for age, sex, and gestation.	900000000000017005
4551759011	20220731	1	999991001000101	1148758003	en	900000000000550004	A rare neurological disorder with characteristics of reduced head circumference at birth with no gross anomalies of brain structure. It can be an isolated finding or it can be associated with seizures, developmental delay, intellectual disability, balance disturbances, hearing loss or vision problems.	900000000000017005
4555290019	20220731	1	999991001000101	1149322001	en	900000000000550004	Diminished control of mental or physical functioning caused by a substance.	900000000000017005
4555292010	20220731	1	999991001000101	75478009	en	900000000000550004	Interference in normal bodily functions caused by exposure through ingestion, inhalation, absorption, or injection of a substance (e.g. medicinal product, household product, industrial chemical, or plant or animal derivatives) in quantities that are harmful to health.	900000000000017005
4564985018	20220731	1	999991001000101	249607009	en	900000000000550004	Prostate size that is outside the normal limits.	900000000000017005
4565255012	20220731	1	999991001000101	78667006	en	900000000000550004	Dysthymia is a chronic mood disorder characterized by persistent depressed mood present for at least two years, for most of the day and for more days than not. During the first two years of the disorder, there has never been a two week period during which the number and duration of symptoms were sufficient to meet the diagnostic requirements for a major depressive episode.	900000000000017005
4565256013	20220731	1	999991001000101	78667006	en	900000000000550004	Dysthymia is a chronic mood disorder characterised by persistent depressed mood present for at least two years, for most of the day and for more days than not. During the first two years of the disorder, there has never been a two week period during which the number and duration of symptoms were sufficient to meet the diagnostic requirements for a major depressive episode.	900000000000017005
4576047019	20220731	1	999991001000101	36576007	en	900000000000550004	An injection that is continuous.	900000000000017005
4580331011	20220731	1	999991001000101	64269007	en	900000000000550004	A visual hallucination is the phenomenological experience of seeing something that is not physically present i.e. visual perception in the absence of an external stimulus and the corresponding sensory processing of the stimulus.	900000000000017005
4596126010	20220731	1	999991001000101	75506009	en	900000000000550004	A construction of an abnormal passage between a cavity or hollow organ and the surface of the body.	900000000000017005
4596683018	20220731	1	999991001000101	410798004	en	900000000000550004	Oligoarticular juvenile idiopathic arthritis (JIA) affects between one and up to a maximum of four joints.	900000000000017005
4623779013	20220731	1	999991001000101	24526004	en	900000000000550004	Inflammatory bowel disease is a systemic disorder comprised of two major disorders: ulcerative colitis and Crohn disease. Crohn disease can affect any part of the digestive system while ulcerative colitis is confined to the colon. Both disorders may affect sites outside of the digestive system	900000000000017005
4635784010	20220731	1	999991001000101	191983006	en	900000000000550004	Abnormal clenching or grinding of teeth.	900000000000017005
4644123016	20220731	1	999991001000101	122465003	en	900000000000550004	A reparative construction that builds or rebuilds a structure that should normally be present.	900000000000017005
4694078013	20220731	1	999991001000101	4365001	en	900000000000550004	Restoring, to the extent possible, the natural anatomical structure.	900000000000017005
