resource_type,id,name,company,website,location,public_access,logo_url,description,text,attr:ingredientes_codigoObm,full_name,owner_id,owner_type,source_type,default_locale,supported_locales,custom_validation_schema,external_id,canonical_url,hierarchy_meaning,hierarchy_root_url,internal_reference_id,meta,collection_reference,publisher,purpose,copyright,revision_date,experimental,jurisdiction,content_type,case_sensitive,compositional,version_needed,external_id,retired,datatype,concept_class,source,description[1],description[2],name[1],name_type[1],parent_concept_urls[0],map_type[0],map_from_concept_id[0],map_to_concept_id[0],map_type,to_concept_url,from_concept_url,attr:extra_names,collection_type,immutable,jurisdiction[1],jurisdiction[2],collection_url,data:expressions,name_type,name_locale
Concept,A03DA01,tropenzilone and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,tropenzilone and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DA02,pitofenone and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,pitofenone and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DA03,bevonium and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,bevonium and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DA04,ciclonium and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ciclonium and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DA05,camylofin and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,camylofin and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DA06,trospium and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,trospium and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DA07,tiemonium iodide and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,tiemonium iodide and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DB,Belladonna and derivatives in combination with analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Belladonna and derivatives in combination with analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DB04,butylscopolamine and analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,butylscopolamine and analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03DC,Other antispasmodics in combination with analgesics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Other antispasmodics in combination with analgesics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03E,ANTISPASMODICS AND ANTICHOLINERGICS IN COMBINATION WITH OTHER DRUGS,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ANTISPASMODICS AND ANTICHOLINERGICS IN COMBINATION WITH OTHER DRUGS,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03EA,"Antispasmodics, psycholeptics and analgesics in combination",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"Antispasmodics, psycholeptics and analgesics in combination",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03ED,Antispasmodics in combination with other drugs,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Antispasmodics in combination with other drugs,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03F,PROPULSIVES,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,PROPULSIVES,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA,Propulsives,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Propulsives,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA01,metoclopramide,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,metoclopramide,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA02,cisapride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,cisapride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA03,domperidone,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,domperidone,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA04,bromopride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,bromopride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA05,alizapride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,alizapride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA06,clebopride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,clebopride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA07,itopride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,itopride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA08,cinitapride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,cinitapride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A03FA09,mosapride,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,mosapride,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04,ANTIEMETICS AND ANTINAUSEANTS,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ANTIEMETICS AND ANTINAUSEANTS,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04A,ANTIEMETICS AND ANTINAUSEANTS,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ANTIEMETICS AND ANTINAUSEANTS,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA,Serotonin (5HT3) antagonists,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Serotonin (5HT3) antagonists,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA01,ondansetron,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ondansetron,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA02,granisetron,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,granisetron,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA03,tropisetron,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,tropisetron,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA04,dolasetron,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,dolasetron,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA05,palonosetron,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,palonosetron,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AA55,"palonosetron, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"palonosetron, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD,Other antiemetics,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Other antiemetics,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD01,scopolamine,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,scopolamine,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD02,cerium oxalate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,cerium oxalate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD04,chlorobutanol,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,chlorobutanol,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD05,metopimazine,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,metopimazine,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD10,dronabinol,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,dronabinol,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD11,nabilone,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,nabilone,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD12,aprepitant,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,aprepitant,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD13,casopitant,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,casopitant,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD14,rolapitant,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,rolapitant,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD51,"scopolamine, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"scopolamine, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A04AD54,"chlorobutanol, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"chlorobutanol, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05,BILE AND LIVER THERAPY,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,BILE AND LIVER THERAPY,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05A,BILE THERAPY,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,BILE THERAPY,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AA,Bile acids and derivatives,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Bile acids and derivatives,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AA01,chenodeoxycholic acid,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,chenodeoxycholic acid,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AA02,ursodeoxycholic acid,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ursodeoxycholic acid,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AA03,cholic acid,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,cholic acid,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AA04,obeticholic acid,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,obeticholic acid,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AB,Preparations for biliary tract therapy,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Preparations for biliary tract therapy,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AB01,nicotinyl methylamide,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,nicotinyl methylamide,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AX,Other drugs for bile therapy,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Other drugs for bile therapy,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AX01,piprozolin,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,piprozolin,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AX02,hymecromone,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,hymecromone,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05AX03,cyclobutyrol,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,cyclobutyrol,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05B,"LIVER THERAPY, LIPOTROPICS",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"LIVER THERAPY, LIPOTROPICS",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA,Liver therapy,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Liver therapy,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA01,arginine glutamate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,arginine glutamate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA03,silymarin,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,silymarin,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA04,citiolone,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,citiolone,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA05,epomediol,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,epomediol,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA06,ornithine oxoglurate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ornithine oxoglurate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA07,tidiacic arginine,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,tidiacic arginine,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA08,glycyrrhizic acid,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,glycyrrhizic acid,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05BA09,metadoxine,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,metadoxine,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A05C,DRUGS FOR BILE THERAPY AND LIPOTROPICS IN COMBINATION,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,DRUGS FOR BILE THERAPY AND LIPOTROPICS IN COMBINATION,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06,DRUGS FOR CONSTIPATION,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,DRUGS FOR CONSTIPATION,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06A,DRUGS FOR CONSTIPATION,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,DRUGS FOR CONSTIPATION,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AA,"Softeners, emollients",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"Softeners, emollients",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AA01,liquid paraffin,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,liquid paraffin,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AA02,docusate sodium,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,docusate sodium,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AA51,"liquid paraffin, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"liquid paraffin, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB,Contact laxatives,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Contact laxatives,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB01,oxyphenisatine,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,oxyphenisatine,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB02,bisacodyl,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,bisacodyl,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB03,dantron,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,dantron,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB04,phenolphthalein,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,phenolphthalein,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB05,castor oil,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,castor oil,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB06,senna glycosides,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,senna glycosides,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB07,cascara,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,cascara,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB08,sodium picosulfate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,sodium picosulfate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB09,bisoxatin,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,bisoxatin,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB20,contact laxatives in combination,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,contact laxatives in combination,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB30,contact laxatives in combination with belladonna alkaloids,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,contact laxatives in combination with belladonna alkaloids,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB52,"bisacodyl, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"bisacodyl, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB53,"dantron, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"dantron, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB56,"senna glycosides, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"senna glycosides, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB57,"cascara, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"cascara, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AB58,"sodium picosulfate, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"sodium picosulfate, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC,Bulk-forming laxatives,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Bulk-forming laxatives,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC01,ispaghula (psylla seeds),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ispaghula (psylla seeds),,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC02,ethulose,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,ethulose,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC03,sterculia,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,sterculia,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC05,linseed,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,linseed,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC06,methylcellulose,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,methylcellulose,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC07,triticum (wheat fibre),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,triticum (wheat fibre),,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC08,polycarbophil calcium,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,polycarbophil calcium,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC51,"ispaghula, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"ispaghula, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC53,"sterculia, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"sterculia, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AC55,"linseed, combinations",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,"linseed, combinations",,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD,Osmotically acting laxatives,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,Osmotically acting laxatives,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD01,magnesium carbonate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,magnesium carbonate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD02,magnesium oxide,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,magnesium oxide,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD03,magnesium peroxide,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,magnesium peroxide,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD04,magnesium sulfate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,magnesium sulfate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD10,mineral salts in combination,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,mineral salts in combination,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD11,lactulose,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,lactulose,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD12,lactitol,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,lactitol,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD13,sodium sulfate,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,sodium sulfate,,,,,,,,,,,,,,,,Fully Specified,por
Concept,A06AD14,pentaerithrityl,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BREtniaIndigena,,,pentaerithrityl,,,,,,,,,,,,,,,,Fully Specified,por
